,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6490円,103分,108.4%,1018件
1,1550-1599,7232円,100分,109.6%,1023件
2,1600-1649,6923円,97分,109.5%,1003件
3,1650-1699,7191円,94分,110.2%,943件
4,1700-1749,7287円,92分,110.6%,864件
5,1750-1799,7566円,90分,111.2%,913件
6,1800-1849,7834円,85分,112.3%,863件
7,1850-1899,7477円,82分,112.1%,847件
8,1900-1949,7980円,80分,113.3%,867件
9,1950-1999,7915円,78分,113.6%,846件
10,2000-2049,8459円,74分,115.3%,772件
11,2050-2099,8245円,69分,116%,802件
12,2100-2149,7857円,64分,116.3%,787件
13,2150-2199,7690円,59分,117.4%,723件
14,2200-2249,8286円,56分,119.7%,719件
15,2250-2299,8331円,53分,121%,712件
16,2300-2349,8113円,49分,121.9%,678件
17,2350-2399,8210円,47分,123.2%,694件
18,2400-2449,8805円,45分,126.4%,652件
19,2450-2499,8937円,43分,127.6%,636件
20,2500-2549,9073円,43分,128.2%,613件
21,2550-2599,9720円,42分,131.1%,567件
22,2600-2649,10441円,39分,136%,609件
23,2650-2699,10576円,38分,137.5%,555件
24,2700-2749,11038円,35分,142.3%,575件
25,2750-2799,11881円,33分,147.9%,522件
26,2800-2849,11565円,34分,145.9%,461件
