,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4794円,125分,105.1%,975件
1,1100-1149,4646円,122分,105.1%,1001件
2,1150-1199,4742円,123分,105.1%,869件
3,1200-1249,5211円,118分,105.9%,870件
4,1250-1299,5246円,117分,106%,760件
5,1300-1349,4480円,112分,105.3%,690件
6,1350-1399,5020円,110分,106.1%,705件
7,1400-1449,5960円,108分,107.3%,668件
8,1450-1499,5000円,107分,106.2%,623件
9,1500-1549,5298円,104分,106.8%,643件
10,1550-1599,6003円,99分,108.1%,654件
11,1600-1649,5946円,95分,108.3%,634件
12,1650-1699,6605円,95分,109.3%,532件
13,1700-1749,6011円,92分,108.7%,519件
14,1750-1799,6505円,89分,109.8%,531件
15,1800-1849,6087円,85分,109.5%,508件
16,1850-1899,6131円,81分,110%,508件
17,1900-1949,6651円,78分,111.4%,475件
18,1950-1999,6772円,74分,112.1%,452件
19,2000-2049,6319円,70分,112%,451件
20,2050-2099,6632円,68分,113.1%,434件
21,2100-2149,6662円,63分,114.1%,430件
22,2150-2199,7065円,62分,115.1%,399件
23,2200-2249,6968円,58分,116.1%,394件
24,2250-2299,7217円,53分,118.1%,378件
25,2300-2349,7409円,51分,119.5%,381件
26,2350-2399,7830円,48分,121.9%,346件
27,2400-2449,7579円,47分,121.4%,327件
28,2450-2499,7904円,45分,123.4%,315件
29,2500-2549,8754円,43分,126.9%,333件
30,2550-2599,8838円,42分,128%,305件
31,2600-2649,9507円,40分,131.8%,280件
32,2650-2699,10164円,38分,135.9%,318件
33,2700-2749,10968円,35分,141.6%,289件
34,2750-2799,11362円,32分,147.1%,306件
35,2800-2849,12574円,30分,156.2%,268件
36,2850-2899,13291円,26分,167.3%,260件
37,2900-2949,14376円,24分,180.9%,212件
