,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,4904円,140分,104.7%,781件
1,650-699,4336円,141分,104.1%,1063件
2,700-749,4967円,137分,104.8%,940件
3,750-799,4964円,135分,104.9%,846件
4,800-849,5438円,132分,105.5%,754件
5,850-899,5332円,132分,105.4%,675件
6,900-949,4846円,131分,104.9%,630件
7,950-999,5536円,126分,105.8%,620件
8,1000-1049,5309円,126分,105.6%,529件
9,1050-1099,6131円,123分,106.7%,501件
10,1100-1149,5999円,121分,106.6%,444件
11,1150-1199,6576円,118分,107.4%,454件
12,1200-1249,6123円,115分,107.1%,808件
13,1250-1299,6145円,112分,107.3%,439件
14,1300-1349,6722円,108分,108.3%,473件
15,1350-1399,6979円,107分,108.7%,445件
16,1400-1449,6951円,104分,108.9%,382件
17,1450-1499,6136円,103分,108%,376件
18,1500-1549,7045円,99分,109.5%,363件
19,1550-1599,7424円,97分,110.2%,338件
20,1600-1649,7468円,93分,110.7%,289件
21,1650-1699,8051円,90分,111.9%,296件
22,1700-1749,7479円,89分,111.2%,297件
23,1750-1799,8291円,85分,112.9%,335件
24,1800-1849,8114円,81分,113.4%,306件
25,1850-1899,7503円,81分,112.3%,300件
26,1900-1949,8849円,76分,115.5%,272件
27,1950-1999,8917円,75分,115.9%,256件
28,2000-2049,8294円,72分,115.5%,231件
29,2050-2099,9522円,68分,118.6%,264件
30,2100-2149,9809円,66分,119.9%,232件
31,2150-2199,9211円,59分,120.9%,240件
32,2200-2249,9348円,55分,122.7%,215件
33,2250-2299,9454円,50分,125.3%,228件
34,2300-2349,10506円,44分,132.1%,221件
35,2350-2399,10012円,41分,132.5%,203件
36,2400-2449,9834円,39分,133.3%,235件
37,2450-2499,10409円,38分,136.4%,215件
38,2500-2549,9958円,39分,133.9%,198件
39,2550-2599,11220円,35分,142.4%,216件
40,2600-2649,10866円,35分,141.3%,179件
41,2650-2699,11698円,33分,147.6%,204件
42,2700-2749,11826円,33分,148.5%,175件
43,2750-2799,12113円,31分,152.9%,171件
44,2800-2849,13310円,28分,162.6%,171件
45,2850-2899,13486円,25分,171.8%,180件
46,2900-2949,13738円,22分,183.4%,133件
