,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1503円,148分,101.4%,2171件
1,550-599,1361円,147分,101.2%,2160件
2,600-649,1453円,144分,101.3%,2136件
3,650-699,2424円,141分,102.3%,2149件
4,700-749,1472円,141分,101.4%,2480件
5,750-799,2019円,137分,102%,2425件
6,800-849,1783円,136分,101.8%,2420件
7,850-899,2464円,133分,102.5%,2269件
8,900-949,2293円,132分,102.3%,2168件
9,950-999,2531円,129分,102.6%,1910件
10,1000-1049,2609円,127分,102.7%,1854件
11,1050-1099,2832円,127分,103%,1723件
12,1100-1149,2527円,121分,102.8%,1605件
13,1150-1199,3181円,120分,103.5%,1615件
14,1200-1249,3298円,117分,103.8%,1513件
15,1250-1299,3350円,116分,103.8%,1436件
16,1300-1349,3321円,112分,103.9%,1493件
17,1350-1399,3996円,109分,104.9%,1463件
18,1400-1449,3269円,105分,104.1%,1346件
19,1450-1499,4155円,104分,105.3%,1168件
20,1500-1549,4188円,103分,105.4%,1192件
21,1550-1599,4314円,100分,105.7%,1206件
22,1600-1649,4161円,96分,105.8%,1112件
23,1650-1699,4614円,92分,106.7%,1160件
24,1700-1749,4754円,89分,107.1%,1045件
25,1750-1799,5399円,86分,108.3%,1053件
26,1800-1849,4760円,82分,107.7%,1044件
27,1850-1899,5048円,80分,108.4%,949件
28,1900-1949,5061円,77分,108.8%,984件
29,1950-1999,5081円,76分,108.9%,939件
30,2000-2049,5565円,71分,110.4%,909件
31,2050-2099,6117円,68分,112%,850件
32,2100-2149,5918円,65分,112.1%,886件
33,2150-2199,6272円,62分,113.5%,791件
34,2200-2249,5869円,59分,113.3%,773件
35,2250-2299,6189円,55分,114.9%,717件
36,2300-2349,6658円,50分,117.6%,733件
37,2350-2399,6506円,48分,118.1%,717件
38,2400-2449,6839円,46分,119.7%,676件
39,2450-2499,7720円,44分,123.4%,734件
40,2500-2549,8206円,42分,126%,688件
41,2550-2599,8121円,41分,126.4%,676件
42,2600-2649,9001円,39分,130.8%,600件
43,2650-2699,9460円,37分,134%,592件
44,2700-2749,10242円,35分,139.6%,530件
45,2750-2799,10870円,33分,144.4%,482件
46,2800-2849,11886円,29分,153.9%,420件
47,2850-2899,12598円,26分,164.4%,364件
48,2900-2949,13534円,23分,177%,278件
