,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2699円,141分,102.5%,8824件
1,600-649,3018円,139分,102.9%,2862件
2,650-699,3559円,137分,103.5%,1506件
3,700-749,3278円,135分,103.2%,1019件
4,750-799,3675円,133分,103.7%,850件
5,800-849,3742円,133分,103.8%,715件
6,850-899,4034円,130分,104.2%,679件
7,900-949,4394円,125分,104.7%,662件
8,950-999,4054円,125分,104.3%,670件
9,1000-1049,4588円,123分,105%,605件
10,1050-1099,4375円,120分,104.9%,600件
11,1100-1149,4900円,120分,105.4%,661件
12,1150-1199,5320円,118分,106%,632件
13,1200-1249,4637円,114分,105.4%,572件
14,1250-1299,4884円,110分,105.9%,677件
15,1300-1349,4914円,107分,106.1%,614件
16,1350-1399,5582円,105分,107.1%,621件
17,1400-1449,6727円,102分,108.8%,613件
18,1450-1499,6573円,101分,108.7%,584件
19,1500-1549,6433円,100分,108.5%,595件
20,1550-1599,6251円,94分,108.8%,577件
21,1600-1649,5924円,90分,108.8%,494件
22,1650-1699,6956円,90分,110.3%,497件
23,1700-1749,6122円,86分,109.5%,500件
24,1750-1799,7227円,83分,111.5%,488件
25,1800-1849,6671円,82分,110.9%,509件
26,1850-1899,7199円,79分,112.2%,442件
27,1900-1949,7804円,75分,113.8%,426件
28,1950-1999,7898円,73分,114.4%,448件
29,2000-2049,7994円,71分,115%,421件
30,2050-2099,7748円,67分,115.5%,408件
31,2100-2149,8642円,64分,117.9%,440件
32,2150-2199,8657円,61分,118.9%,407件
33,2200-2249,8915円,57分,120.7%,373件
34,2250-2299,8911円,50分,123.8%,367件
35,2300-2349,8829円,44分,127%,369件
36,2350-2399,8969円,39分,130.4%,357件
37,2400-2449,9593円,38分,133.3%,327件
38,2450-2499,9464円,37分,133.7%,352件
39,2500-2549,9381円,37分,134%,344件
40,2550-2599,10103円,35分,138.5%,348件
41,2600-2649,10806円,33分,143.6%,306件
42,2650-2699,10900円,33分,144.6%,302件
43,2700-2749,11210円,31分,148.4%,311件
44,2750-2799,11734円,30分,152.8%,285件
45,2800-2849,12787円,27分,164.3%,305件
46,2850-2899,12840円,24分,170%,279件
47,2900-2949,13010円,22分,180.2%,227件
