,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5055円,124分,105.4%,25件
1,950-999,6143円,130分,106.3%,28件
2,1000-1049,3964円,117分,104.5%,34件
3,1050-1099,5912円,125分,106.3%,38件
4,1100-1149,5191円,111分,106.2%,48件
5,1150-1199,7564円,113分,108.9%,39件
6,1200-1249,5957円,117分,106.8%,53件
7,1250-1299,3934円,107分,104.9%,50件
8,1300-1349,5815円,105分,107.4%,48件
9,1350-1399,7032円,103分,109.1%,65件
10,1400-1449,6149円,106分,107.7%,72件
11,1450-1499,6886円,101分,109%,74件
12,1500-1549,6528円,105分,108.3%,71件
13,1550-1599,5628円,98分,107.7%,83件
14,1600-1649,5811円,98分,107.9%,91件
15,1650-1699,6618円,89分,109.9%,84件
16,1700-1749,7289円,88分,111%,74件
17,1750-1799,5944円,91分,108.7%,82件
18,1800-1849,7424円,81分,112.3%,75件
19,1850-1899,7063円,84分,111.3%,82件
20,1900-1949,8345円,76分,114.6%,85件
21,1950-1999,6394円,74分,111.5%,75件
22,2000-2049,8008円,67分,116%,67件
23,2050-2099,9248円,69分,117.9%,83件
24,2100-2149,7950円,63分,116.9%,61件
25,2150-2199,5744円,61分,112.6%,62件
26,2200-2249,7874円,53分,119.8%,59件
27,2250-2299,10018円,46分,129%,67件
28,2300-2349,7580円,47分,121.7%,43件
29,2350-2399,9178円,41分,129.5%,48件
30,2400-2449,9260円,37分,133.3%,41件
31,2450-2499,8607円,42分,127.2%,38件
32,2500-2549,9184円,38分,132.5%,50件
33,2550-2599,10311円,37分,137.6%,53件
34,2600-2649,10407円,36分,139%,51件
35,2650-2699,10037円,38分,135.3%,39件
36,2700-2749,10613円,34分,141.6%,40件
37,2750-2799,11228円,32分,147.3%,45件
38,2800-2849,11637円,28分,154.9%,41件
39,2850-2899,12806円,26分,166.3%,28件
40,2900-2949,12845円,21分,181.9%,36件
