,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3349円,128分,103.5%,1777件
1,1100-1149,3470円,125分,103.7%,1672件
2,1150-1199,4042円,121分,104.5%,1710件
3,1200-1249,4719円,119分,105.3%,1539件
4,1250-1299,4059円,117分,104.6%,1573件
5,1300-1349,4614円,113分,105.4%,1592件
6,1350-1399,4039円,111分,104.8%,1507件
7,1400-1449,4424円,109分,105.4%,1543件
8,1450-1499,5058円,105分,106.4%,1458件
9,1500-1549,5019円,103分,106.5%,1454件
10,1550-1599,5176円,100分,106.9%,1335件
11,1600-1649,5193円,97分,107.2%,1347件
12,1650-1699,5486円,95分,107.7%,1269件
13,1700-1749,4944円,92分,107.2%,1261件
14,1750-1799,5422円,88分,108.2%,1192件
15,1800-1849,5602円,85分,108.8%,1204件
16,1850-1899,5459円,82分,108.9%,1177件
17,1900-1949,5627円,79分,109.6%,1119件
18,1950-1999,5496円,74分,109.9%,1143件
19,2000-2049,5958円,72分,111%,1100件
20,2050-2099,5837円,69分,111.3%,1087件
21,2100-2149,6420円,66分,113%,1076件
22,2150-2199,6334円,63分,113.4%,988件
23,2200-2249,6071円,59分,113.7%,970件
24,2250-2299,6516円,57分,115.3%,960件
25,2300-2349,6890円,52分,117.8%,968件
26,2350-2399,7015円,50分,118.9%,885件
27,2400-2449,7180円,47分,120.4%,938件
28,2450-2499,7841円,45分,123.1%,844件
29,2500-2549,8226円,44分,124.7%,826件
30,2550-2599,8708円,42分,127.5%,786件
31,2600-2649,9280円,41分,130.3%,700件
32,2650-2699,9987円,38分,135.1%,584件
33,2700-2749,10658円,36分,140%,514件
34,2750-2799,11333円,32分,146.5%,397件
35,2800-2849,12377円,30分,155.4%,300件
36,2850-2899,13294円,26分,167.2%,266件
37,2900-2949,14361円,24分,180%,182件
