,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,6321円,110分,107.7%,401件
1,1450-1499,6507円,106分,108.2%,350件
2,1500-1549,5432円,103分,107%,330件
3,1550-1599,6381円,99分,108.6%,339件
4,1600-1649,6615円,97分,109.1%,339件
5,1650-1699,6765円,92分,109.8%,305件
6,1700-1749,6154円,90分,109.2%,312件
7,1750-1799,6987円,90分,110.4%,307件
8,1800-1849,6975円,84分,111.1%,273件
9,1850-1899,7459円,85分,111.8%,243件
10,1900-1949,7362円,79分,112.4%,269件
11,1950-1999,8215円,74分,114.8%,234件
12,2000-2049,6479円,73分,111.9%,212件
13,2050-2099,7876円,68分,115.4%,192件
14,2100-2149,7030円,63分,114.8%,219件
15,2150-2199,7112円,60分,115.7%,212件
16,2200-2249,7985円,55分,119.4%,199件
17,2250-2299,8005円,55分,119.6%,194件
18,2300-2349,7470円,51分,119.4%,184件
19,2350-2399,8527円,46分,124.8%,172件
20,2400-2449,7928円,48分,122%,168件
21,2450-2499,8783円,45分,126.3%,147件
22,2500-2549,8920円,44分,126.8%,162件
23,2550-2599,9448円,42分,130.2%,145件
24,2600-2649,9950円,39分,134%,144件
25,2650-2699,10615円,38分,137.6%,171件
26,2700-2749,10806円,36分,140%,145件
27,2750-2799,12009円,33分,148.9%,132件
28,2800-2849,13416円,30分,160.5%,136件
29,2850-2899,13791円,28分,165%,124件
30,2900-2949,14484円,24分,180.4%,108件
