,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1509円,142分,101.4%,21件
1,750-799,3187円,123分,103.4%,29件
2,800-849,2320円,147分,102.1%,45件
3,850-899,5797円,129分,106%,41件
4,900-949,2108円,131分,102.1%,47件
5,950-999,3135円,136分,103.1%,52件
6,1000-1049,3846円,132分,103.9%,67件
7,1050-1099,3140円,121分,103.5%,70件
8,1100-1149,2968円,123分,103.2%,82件
9,1150-1199,4236円,123分,104.6%,96件
10,1200-1249,3231円,119分,103.6%,102件
11,1250-1299,4805円,109分,105.9%,101件
12,1300-1349,4645円,113分,105.5%,108件
13,1350-1399,4546円,107分,105.7%,101件
14,1400-1449,4158円,104分,105.4%,110件
15,1450-1499,3156円,104分,104%,131件
16,1500-1549,3927円,101分,105.2%,113件
17,1550-1599,4276円,97分,105.9%,144件
18,1600-1649,4779円,94分,106.8%,130件
19,1650-1699,5228円,93分,107.5%,138件
20,1700-1749,5778円,93分,108.3%,127件
21,1750-1799,5250円,86分,108.1%,113件
22,1800-1849,4800円,83分,107.7%,144件
23,1850-1899,5145円,78分,108.8%,139件
24,1900-1949,4477円,78分,107.7%,125件
25,1950-1999,6677円,73分,112.1%,126件
26,2000-2049,5429円,70分,110.4%,93件
27,2050-2099,3903円,69分,107.5%,98件
28,2100-2149,5869円,68分,111.5%,90件
29,2150-2199,6745円,63分,114.3%,91件
30,2200-2249,6584円,55分,115.9%,106件
31,2250-2299,7178円,52分,118.4%,87件
32,2300-2349,7302円,48分,120.5%,83件
33,2350-2399,6500円,47分,118.4%,86件
34,2400-2449,7458円,45分,122.3%,81件
35,2450-2499,6899円,43分,121.2%,64件
36,2500-2549,7378円,44分,122.5%,80件
37,2550-2599,7790円,43分,124.2%,76件
38,2600-2649,8526円,39分,129.2%,66件
39,2650-2699,9792円,37分,135%,60件
40,2700-2749,9655円,35分,136.9%,51件
41,2750-2799,11013円,31分,147.5%,54件
42,2800-2849,11716円,30分,151.7%,74件
43,2850-2899,12279円,27分,161.6%,63件
44,2900-2949,13929円,23分,180.7%,47件
