,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5292円,125分,105.7%,23件
1,1150-1199,4599円,117分,105.3%,29件
2,1200-1249,7367円,124分,107.9%,28件
3,1250-1299,6720円,117分,107.6%,42件
4,1300-1349,6842円,107分,108.5%,38件
5,1350-1399,6028円,113分,107.1%,42件
6,1400-1449,5375円,103分,106.9%,51件
7,1450-1499,7082円,99分,109.5%,64件
8,1500-1549,7530円,102分,109.8%,43件
9,1550-1599,6840円,100分,109.1%,49件
10,1600-1649,4855円,94分,106.9%,50件
11,1650-1699,5817円,90分,108.6%,52件
12,1700-1749,6956円,88分,110.5%,61件
13,1750-1799,7064円,84分,111.2%,49件
14,1800-1849,4841円,82分,107.9%,58件
15,1850-1899,6761円,78分,111.5%,61件
16,1900-1949,5897円,71分,111.1%,42件
17,1950-1999,7198円,70分,113.7%,62件
18,2000-2049,8063円,70分,115.3%,62件
19,2050-2099,5126円,64分,110.6%,54件
20,2100-2149,7611円,61分,116.7%,67件
21,2150-2199,6592円,62分,114.2%,67件
22,2200-2249,5975円,54分,114.9%,61件
23,2250-2299,7315円,50分,119.7%,57件
24,2300-2349,7422円,50分,120%,58件
25,2350-2399,6545円,46分,119%,58件
26,2400-2449,8170円,43分,125.5%,40件
27,2450-2499,6484円,46分,118.9%,41件
28,2500-2549,7125円,44分,121.6%,47件
29,2550-2599,9741円,38分,134.3%,39件
30,2600-2649,10214円,32分,142.3%,25件
31,2650-2699,10469円,33分,142.7%,30件
32,2700-2749,9685円,34分,137.6%,29件
33,2750-2799,10948円,31分,147%,36件
34,2800-2849,11392円,30分,150.9%,35件
35,2850-2899,13087円,25分,170%,28件
36,2900-2949,13579円,22分,182.8%,18件
