,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,5円,154分,100%,39件
1,600-649,1058円,146分,101%,61件
2,650-699,2202円,140分,102.1%,81件
3,700-749,1779円,137分,101.7%,116件
4,750-799,2397円,137分,102.3%,107件
5,800-849,2045円,132分,102.1%,114件
6,850-899,2368円,135分,102.3%,136件
7,900-949,1282円,135分,101.3%,161件
8,950-999,1214円,133分,101.2%,142件
9,1000-1049,2928円,125分,103.1%,170件
10,1050-1099,3462円,121分,103.8%,211件
11,1100-1149,3014円,120分,103.3%,190件
12,1150-1199,2927円,122分,103.2%,231件
13,1200-1249,3418円,118分,103.9%,218件
14,1250-1299,3256円,114分,103.8%,250件
15,1300-1349,2733円,113分,103.2%,265件
16,1350-1399,3192円,111分,103.8%,252件
17,1400-1449,3689円,105分,104.7%,211件
18,1450-1499,3104円,109分,103.8%,221件
19,1500-1549,3988円,101分,105.3%,244件
20,1550-1599,3249円,101分,104.3%,239件
21,1600-1649,4498円,93分,106.4%,236件
22,1650-1699,3271円,91分,104.8%,224件
23,1700-1749,5655円,86分,108.8%,228件
24,1750-1799,5878円,86分,109.1%,236件
25,1800-1849,5015円,82分,108.2%,197件
26,1850-1899,5045円,80分,108.4%,207件
27,1900-1949,5493円,75分,109.8%,186件
28,1950-1999,5455円,72分,110.1%,194件
29,2000-2049,6926円,69分,113.4%,169件
30,2050-2099,6544円,66分,113.3%,163件
31,2100-2149,6087円,60分,113.6%,145件
32,2150-2199,6306円,60分,114%,154件
33,2200-2249,6495円,56分,115.4%,150件
34,2250-2299,5629円,55分,113.7%,139件
35,2300-2349,4584円,54分,111.3%,129件
36,2350-2399,7192円,46分,121%,134件
37,2400-2449,6680円,45分,119.7%,127件
38,2450-2499,7419円,43分,123%,135件
39,2500-2549,7822円,42分,124.8%,128件
40,2550-2599,8094円,40分,126.7%,106件
41,2600-2649,7831円,39分,126.6%,118件
42,2650-2699,8527円,39分,129.4%,102件
43,2700-2749,9843円,34分,138.6%,100件
44,2750-2799,10699円,32分,144.1%,80件
45,2800-2849,11720円,29分,154%,99件
46,2850-2899,12184円,28分,157.7%,92件
47,2900-2949,13208円,23分,175.4%,71件
