,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8814円,109分,110.8%,372件
1,1350-1399,9720円,106分,112.2%,401件
2,1400-1449,9540円,104分,112.2%,373件
3,1450-1499,9265円,102分,112.1%,308件
4,1500-1549,8700円,100分,111.7%,319件
5,1550-1599,9864円,96分,113.6%,310件
6,1600-1649,10216円,95分,114.4%,286件
7,1650-1699,9849円,90分,114.6%,243件
8,1700-1749,10807円,87分,116.5%,252件
9,1750-1799,9751円,87分,114.9%,236件
10,1800-1849,10682円,84分,117%,264件
11,1850-1899,10280円,78分,117.5%,252件
12,1900-1949,9555円,79分,116.2%,235件
13,1950-1999,11419円,73分,120.9%,232件
14,2000-2049,11264円,72分,120.7%,219件
15,2050-2099,10458円,69分,120.2%,186件
16,2100-2149,11771円,67分,123.5%,221件
17,2150-2199,11735円,63分,124.8%,191件
18,2200-2249,11296円,56分,126.9%,201件
19,2250-2299,11042円,52分,128.5%,176件
20,2300-2349,11318円,46分,132.7%,187件
21,2350-2399,11975円,40分,139.7%,176件
22,2400-2449,11703円,38分,140.7%,172件
23,2450-2499,11660円,37分,141.9%,207件
24,2500-2549,12213円,36分,145.8%,186件
25,2550-2599,12078円,36分,144.5%,173件
26,2600-2649,13166円,33分,153.1%,180件
27,2650-2699,12487円,33分,150.1%,151件
28,2700-2749,13562円,30分,159.5%,166件
29,2750-2799,13589円,30分,159.8%,142件
30,2800-2849,14209円,28分,168.1%,155件
31,2850-2899,15291円,26分,178.5%,134件
32,2900-2949,15596円,22分,193.8%,131件
