,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2250円,133分,102.2%,34件
1,850-899,3717円,134分,103.7%,41件
2,900-949,2810円,122分,103.1%,58件
3,950-999,3190円,132分,103.2%,47件
4,1000-1049,2372円,118分,102.7%,60件
5,1050-1099,5628円,121分,106.2%,65件
6,1100-1149,2613円,122分,102.9%,81件
7,1150-1199,1489円,115分,101.7%,67件
8,1200-1249,3079円,112分,103.7%,75件
9,1250-1299,4935円,107分,106.1%,102件
10,1300-1349,3528円,112分,104.2%,96件
11,1350-1399,4565円,110分,105.6%,101件
12,1400-1449,4260円,108分,105.3%,108件
13,1450-1499,3446円,102分,104.5%,112件
14,1500-1549,3621円,103分,104.7%,133件
15,1550-1599,4602円,94分,106.6%,114件
16,1600-1649,4045円,95分,105.7%,101件
17,1650-1699,4005円,97分,105.5%,113件
18,1700-1749,5829円,87分,108.9%,109件
19,1750-1799,4967円,89分,107.5%,121件
20,1800-1849,6180円,81分,110.2%,117件
21,1850-1899,3216円,81分,105.3%,104件
22,1900-1949,6674円,71分,112.4%,101件
23,1950-1999,6525円,75分,111.7%,112件
24,2000-2049,6244円,67分,112.5%,84件
25,2050-2099,5655円,67分,111.2%,93件
26,2100-2149,5485円,62分,111.8%,81件
27,2150-2199,8452円,55分,120.4%,107件
28,2200-2249,5703円,54分,114%,60件
29,2250-2299,8035円,49分,122%,76件
30,2300-2349,7550円,43分,123.5%,65件
31,2350-2399,7142円,46分,120.9%,59件
32,2400-2449,7578円,42分,124.3%,73件
33,2450-2499,8346円,41分,127.4%,71件
34,2500-2549,7776円,42分,124.4%,72件
35,2550-2599,8231円,42分,126.2%,54件
36,2600-2649,8316円,39分,128.3%,58件
37,2650-2699,8710円,37分,131.1%,60件
38,2700-2749,9551円,34分,137.2%,57件
39,2750-2799,10049円,30分,144%,41件
40,2800-2849,10696円,28分,151.1%,58件
41,2850-2899,12185円,26分,161.5%,49件
42,2900-2949,13529円,21分,186.5%,42件
