,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1412円,149分,101.3%,1743件
1,550-599,1259円,147分,101.1%,1707件
2,600-649,1478円,146分,101.3%,1754件
3,650-699,1717円,142分,101.6%,1744件
4,700-749,2566円,139分,102.5%,1679件
5,750-799,1356円,139分,101.3%,1983件
6,800-849,2188円,135分,102.2%,1971件
7,850-899,1846円,133分,101.8%,1956件
8,900-949,2729円,131分,102.8%,1827件
9,950-999,2427円,129分,102.5%,1742件
10,1000-1049,2549円,128分,102.7%,1532件
11,1050-1099,2537円,125分,102.7%,1481件
12,1100-1149,2787円,124分,103%,1354件
13,1150-1199,2491円,119分,102.8%,1272件
14,1200-1249,3143円,119分,103.5%,1289件
15,1250-1299,3317円,115分,103.8%,1209件
16,1300-1349,3129円,114分,103.7%,1134件
17,1350-1399,3580円,109分,104.4%,1211件
18,1400-1449,4163円,106分,105.3%,1196件
19,1450-1499,3414円,104分,104.4%,1068件
20,1500-1549,4251円,102分,105.5%,938件
21,1550-1599,4234円,100分,105.7%,960件
22,1600-1649,4348円,97分,106%,961件
23,1650-1699,3963円,93分,105.7%,886件
24,1700-1749,4444円,90分,106.6%,920件
25,1750-1799,4876円,87分,107.5%,852件
26,1800-1849,5281円,83分,108.5%,840件
27,1850-1899,4883円,79分,108.3%,833件
28,1900-1949,4971円,77分,108.6%,743件
29,1950-1999,4938円,74分,108.9%,773件
30,2000-2049,5000円,73分,109.2%,725件
31,2050-2099,5421円,68分,110.6%,715件
32,2100-2149,6270円,64分,113%,690件
33,2150-2199,5935円,62分,112.8%,708件
34,2200-2249,5865円,58分,113.4%,610件
35,2250-2299,5875円,56分,114.1%,610件
36,2300-2349,6136円,52分,115.8%,579件
37,2350-2399,6422円,48分,117.8%,565件
38,2400-2449,6694円,46分,119.5%,563件
39,2450-2499,7177円,45分,121.2%,545件
40,2500-2549,8027円,43分,125%,592件
41,2550-2599,8461円,41分,127.7%,532件
42,2600-2649,8752円,39分,130%,552件
43,2650-2699,9662円,37分,134.8%,488件
44,2700-2749,10015円,36分,137.6%,464件
45,2750-2799,10882円,32分,144.9%,427件
46,2800-2849,11615円,30分,151.9%,381件
47,2850-2899,12881円,27分,164.7%,337件
48,2900-2949,13559円,23分,177.6%,264件
