,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2286円,149分,102%,501件
1,550-599,1998円,147分,101.8%,594件
2,600-649,3087円,140分,102.9%,637件
3,650-699,2819円,141分,102.7%,635件
4,700-749,2744円,137分,102.7%,665件
5,750-799,2970円,138分,102.9%,658件
6,800-849,2766円,137分,102.7%,690件
7,850-899,3283円,133分,103.3%,688件
8,900-949,2902円,132分,102.9%,650件
9,950-999,4028円,128分,104.2%,623件
10,1000-1049,2966円,130分,103%,742件
11,1050-1099,3553円,121分,103.9%,745件
12,1100-1149,3445円,122分,103.8%,797件
13,1150-1199,4081円,120分,104.5%,673件
14,1200-1249,3971円,114分,104.7%,686件
15,1250-1299,4325円,117分,104.9%,632件
16,1300-1349,4372円,112分,105.2%,588件
17,1350-1399,4624円,111分,105.5%,515件
18,1400-1449,3853円,105分,104.9%,475件
19,1450-1499,4662円,103分,106%,498件
20,1500-1549,5123円,102分,106.7%,428件
21,1550-1599,4589円,101分,106.1%,425件
22,1600-1649,5323円,96分,107.4%,466件
23,1650-1699,5463円,92分,107.9%,455件
24,1700-1749,5345円,89分,108%,444件
25,1750-1799,5838円,87分,108.9%,353件
26,1800-1849,5850円,83分,109.4%,377件
27,1850-1899,6074円,81分,110%,346件
28,1900-1949,6193円,77分,110.7%,359件
29,1950-1999,5635円,74分,110.1%,344件
30,2000-2049,6501円,70分,112.3%,317件
31,2050-2099,6524円,67分,113%,316件
32,2100-2149,6358円,62分,113.8%,318件
33,2150-2199,6397円,59分,114.4%,295件
34,2200-2249,6799円,54分,116.7%,296件
35,2250-2299,7130円,53分,117.9%,278件
36,2300-2349,6454円,49分,117.4%,263件
37,2350-2399,7300円,46分,121.4%,254件
38,2400-2449,7729円,45分,122.9%,251件
39,2450-2499,8290円,44分,125%,229件
40,2500-2549,8387円,43分,126%,228件
41,2550-2599,8621円,41分,128.2%,232件
42,2600-2649,9249円,39分,131.5%,225件
43,2650-2699,9587円,37分,134.6%,208件
44,2700-2749,10405円,35分,139.8%,190件
45,2750-2799,11070円,32分,145.9%,219件
46,2800-2849,12114円,29分,155.8%,203件
47,2850-2899,12655円,26分,165.9%,213件
48,2900-2949,13792円,23分,179.5%,164件
