,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,200-249,-1494円,161分,98.8%,5030件
1,250-299,-1479円,160分,98.8%,4444件
2,300-349,-1037円,157分,99.1%,4200件
3,350-399,-875円,155分,99.2%,3705件
4,400-449,-829円,153分,99.3%,3363件
5,450-499,-619円,152分,99.5%,3154件
6,500-549,-288円,148分,99.7%,3037件
7,550-599,-553円,148分,99.5%,2669件
8,600-649,-162円,145分,99.9%,2600件
9,650-699,409円,142分,100.4%,2447件
10,700-749,655円,140分,100.6%,2316件
11,750-799,430円,137分,100.4%,4201件
12,800-849,543円,136分,100.5%,2416件
13,850-899,451円,134分,100.4%,2444件
14,900-949,711円,132分,100.7%,2042件
15,950-999,1120円,129分,101.2%,1885件
16,1000-1049,1161円,126分,101.2%,1837件
17,1050-1099,870円,125分,100.9%,1777件
18,1100-1149,1034円,123分,101.1%,1672件
19,1150-1199,1657円,119分,101.9%,1710件
20,1200-1249,2324円,117分,102.6%,1539件
21,1250-1299,1743円,115分,102%,1573件
22,1300-1349,2353円,111分,102.8%,1592件
23,1350-1399,1842円,109分,102.2%,1507件
24,1400-1449,2256円,107分,102.8%,1543件
25,1450-1499,2922円,103分,103.8%,1458件
26,1500-1549,2938円,101分,103.9%,1454件
27,1550-1599,3137円,99分,104.2%,1335件
28,1600-1649,3226円,95分,104.5%,1347件
29,1650-1699,3530円,94分,105%,1269件
30,1700-1749,3084円,90分,104.6%,1261件
31,1750-1799,3606円,87分,105.5%,1192件
32,1800-1849,3854円,83分,106.2%,1204件
33,1850-1899,3793円,80分,106.3%,1177件
34,1900-1949,4010円,77分,106.9%,1119件
35,1950-1999,3982円,72分,107.3%,1143件
36,2000-2049,4473円,71分,108.4%,1100件
37,2050-2099,4412円,68分,108.7%,1087件
38,2100-2149,5022円,65分,110.3%,1076件
39,2150-2199,4992円,62分,110.8%,988件
40,2200-2249,4823円,58分,111.1%,970件
41,2250-2299,5314円,56分,112.7%,960件
42,2300-2349,5765円,51分,115.2%,968件
43,2350-2399,5932円,49分,116.3%,885件
44,2400-2449,6110円,46分,117.7%,938件
45,2450-2499,6773円,44分,120.4%,844件
46,2500-2549,7157円,43分,122%,826件
47,2550-2599,7639円,41分,124.6%,786件
48,2600-2649,8212円,40分,127.4%,700件
49,2650-2699,8918円,37分,132.1%,584件
50,2700-2749,9590円,35分,137%,514件
51,2750-2799,10265円,32分,143.4%,397件
52,2800-2849,11308円,29分,152.3%,300件
53,2850-2899,12225円,25分,164.1%,266件
54,2900-2949,13293円,23分,177.1%,182件
