,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4259円,124分,104.6%,722件
1,1150-1199,4646円,120分,105.2%,677件
2,1200-1249,4870円,120分,105.4%,645件
3,1250-1299,4784円,117分,105.4%,676件
4,1300-1349,5407円,112分,106.4%,623件
5,1350-1399,4826円,110分,105.8%,589件
6,1400-1449,4661円,109分,105.7%,583件
7,1450-1499,5258円,106分,106.6%,598件
8,1500-1549,5629円,102分,107.4%,542件
9,1550-1599,5737円,99分,107.7%,573件
10,1600-1649,5615円,98分,107.6%,544件
11,1650-1699,5330円,93分,107.7%,473件
12,1700-1749,6150円,92分,109%,444件
13,1750-1799,6308円,88分,109.5%,459件
14,1800-1849,6888円,84分,110.9%,393件
15,1850-1899,5678円,82分,109.2%,367件
16,1900-1949,7287円,78分,112.4%,357件
17,1950-1999,6269円,75分,111.1%,363件
18,2000-2049,6461円,72分,112%,367件
19,2050-2099,6872円,67分,113.7%,353件
20,2100-2149,6773円,65分,113.8%,329件
21,2150-2199,6364円,62分,113.7%,321件
22,2200-2249,7086円,58分,116.4%,300件
23,2250-2299,6390円,56分,115.1%,298件
24,2300-2349,7116円,52分,118.2%,246件
25,2350-2399,7089円,49分,119.4%,286件
26,2400-2449,7935円,46分,123.2%,266件
27,2450-2499,8170円,44分,124.8%,263件
28,2500-2549,8436円,44分,125.7%,309件
29,2550-2599,8465円,43分,126.4%,252件
30,2600-2649,9394円,40分,131.5%,228件
31,2650-2699,10283円,38分,136.4%,230件
32,2700-2749,10846円,36分,140.4%,221件
33,2750-2799,11551円,33分,146.5%,211件
34,2800-2849,12433円,30分,155.7%,187件
35,2850-2899,13877円,27分,167.9%,191件
36,2900-2949,14660円,24分,182.1%,168件
