,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2357円,129分,102.4%,21件
1,850-899,3451円,146分,103.1%,37件
2,900-949,6209円,126分,106.6%,30件
3,950-999,3145円,130分,103.2%,40件
4,1000-1049,4383円,134分,104.4%,35件
5,1050-1099,5747円,129分,106%,56件
6,1100-1149,4604円,121分,105.1%,58件
7,1150-1199,4763円,119分,105.3%,69件
8,1200-1249,5594円,119分,106.3%,78件
9,1250-1299,5201円,117分,105.9%,87件
10,1300-1349,4707円,111分,105.7%,74件
11,1350-1399,5677円,111分,106.8%,86件
12,1400-1449,5242円,106分,106.6%,80件
13,1450-1499,5120円,101分,106.8%,89件
14,1500-1549,4179円,102分,105.5%,101件
15,1550-1599,5326円,98分,107.2%,99件
16,1600-1649,5863円,93分,108.4%,126件
17,1650-1699,6028円,93分,108.7%,107件
18,1700-1749,6661円,93分,109.6%,116件
19,1750-1799,7051円,90分,110.5%,103件
20,1800-1849,6086円,84分,109.6%,90件
21,1850-1899,6424円,80分,110.8%,126件
22,1900-1949,5975円,76分,110.5%,115件
23,1950-1999,5363円,75分,109.5%,103件
24,2000-2049,8038円,69分,115.4%,107件
25,2050-2099,5741円,67分,111.4%,75件
26,2100-2149,5503円,66分,111.2%,87件
27,2150-2199,6482円,64分,113.5%,68件
28,2200-2249,6462円,59分,114.5%,70件
29,2250-2299,6506円,53分,116.4%,73件
30,2300-2349,8133円,48分,122.4%,76件
31,2350-2399,7773円,45分,122.9%,61件
32,2400-2449,6697円,47分,119.1%,63件
33,2450-2499,8081円,45分,124.2%,67件
34,2500-2549,7968円,43分,124.7%,56件
35,2550-2599,8471円,42分,126.8%,68件
36,2600-2649,8449円,43分,126.2%,62件
37,2650-2699,9618円,37分,134.4%,53件
38,2700-2749,10834円,35分,141.2%,47件
39,2750-2799,10873円,32分,145.9%,44件
40,2800-2849,12456円,28分,158.9%,46件
41,2850-2899,13241円,28分,163.3%,59件
42,2900-2949,14005円,24分,178.8%,52件
