,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5873円,115分,106.8%,1067件
1,1350-1399,5263円,113分,106.2%,1093件
2,1400-1449,5275円,109分,106.5%,1084件
3,1450-1499,5199円,106分,106.6%,1050件
4,1500-1549,5446円,103分,107%,1091件
5,1550-1599,6031円,100分,108%,994件
6,1600-1649,6309円,97分,108.7%,1021件
7,1650-1699,6114円,96分,108.5%,882件
8,1700-1749,6134円,92分,108.9%,919件
9,1750-1799,6466円,90分,109.5%,868件
10,1800-1849,5765円,86分,108.9%,836件
11,1850-1899,6349円,83分,110.2%,826件
12,1900-1949,6679円,79分,111.3%,834件
13,1950-1999,6791円,75分,112.1%,802件
14,2000-2049,6634円,72分,112.3%,777件
15,2050-2099,6356円,67分,112.6%,805件
16,2100-2149,6618円,65分,113.6%,740件
17,2150-2199,7058円,63分,115%,759件
18,2200-2249,7198円,59分,116.4%,763件
19,2250-2299,6931円,55分,116.7%,648件
20,2300-2349,6802円,52分,117.6%,680件
21,2350-2399,7402円,50分,119.9%,661件
22,2400-2449,7908円,47分,122.5%,658件
23,2450-2499,8337円,46分,124.2%,608件
24,2500-2549,8138円,44分,124.4%,625件
25,2550-2599,9304円,42分,129.8%,572件
26,2600-2649,9850円,40分,132.5%,559件
27,2650-2699,10159円,38分,135.4%,525件
28,2700-2749,10740円,37分,139%,476件
29,2750-2799,11789円,33分,147.6%,386件
30,2800-2849,12703円,30分,156.7%,346件
31,2850-2899,13305円,27分,166.4%,273件
32,2900-2949,14615円,24分,180.9%,185件
