,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,5361円,122分,105.9%,58件
1,1150-1199,5520円,120分,106.1%,69件
2,1200-1249,6364円,120分,107.1%,78件
3,1250-1299,5945円,118分,106.7%,87件
4,1300-1349,5400円,111分,106.5%,74件
5,1350-1399,6393円,111分,107.7%,86件
6,1400-1449,5919円,107分,107.4%,80件
7,1450-1499,5761円,102分,107.6%,89件
8,1500-1549,4803円,102分,106.3%,101件
9,1550-1599,5956円,99分,108.1%,99件
10,1600-1649,6452円,94分,109.2%,126件
11,1650-1699,6632円,93分,109.5%,107件
12,1700-1749,7272円,93分,110.4%,116件
13,1750-1799,7662円,90分,111.3%,103件
14,1800-1849,6626円,85分,110.4%,90件
15,1850-1899,6950円,80分,111.6%,126件
16,1900-1949,6471円,76分,111.3%,115件
17,1950-1999,5839円,76分,110.3%,103件
18,2000-2049,8523円,70分,116.3%,107件
19,2050-2099,6173円,68分,112.1%,75件
20,2100-2149,5911円,66分,111.9%,87件
21,2150-2199,6923円,65分,114.3%,68件
22,2200-2249,6859円,60分,115.3%,70件
23,2250-2299,6868円,53分,117.2%,73件
24,2300-2349,8485円,49分,123.3%,76件
25,2350-2399,8095円,46分,123.7%,61件
26,2400-2449,7019円,47分,119.9%,63件
27,2450-2499,8403円,45分,125%,67件
28,2500-2549,8290円,43分,125.6%,56件
29,2550-2599,8794円,42分,127.6%,68件
30,2600-2649,8771円,43分,127%,62件
31,2650-2699,9940円,38分,135.3%,53件
32,2700-2749,11156円,35分,142.1%,47件
33,2750-2799,11195円,32分,146.9%,44件
34,2800-2849,12778円,28分,159.8%,46件
35,2850-2899,13563円,28分,164.1%,59件
36,2900-2949,14328円,24分,179.6%,52件
