,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,2528円,126分,102.7%,25件
1,1100-1149,2704円,118分,103%,34件
2,1150-1199,4686円,127分,104.9%,29件
3,1200-1249,4669円,119分,105.2%,54件
4,1250-1299,5176円,108分,106.4%,48件
5,1300-1349,4139円,112分,104.9%,48件
6,1350-1399,3164円,105分,104%,54件
7,1400-1449,5513円,103分,107.2%,75件
8,1450-1499,6220円,100分,108.3%,62件
9,1500-1549,4707円,102分,106.1%,61件
10,1550-1599,3654円,93分,105.3%,64件
11,1600-1649,4286円,91分,106.3%,59件
12,1650-1699,5351円,93分,107.7%,72件
13,1700-1749,5711円,88分,108.6%,56件
14,1750-1799,4211円,82分,106.8%,73件
15,1800-1849,4864円,82分,107.9%,67件
16,1850-1899,5496円,75分,109.8%,58件
17,1900-1949,5791円,73分,110.6%,77件
18,1950-1999,6570円,73分,112%,79件
19,2000-2049,4547円,67分,109.1%,64件
20,2050-2099,6544円,65分,113.5%,81件
21,2100-2149,5784円,65分,112%,82件
22,2150-2199,4755円,58分,111%,69件
23,2200-2249,6355円,54分,115.7%,69件
24,2250-2299,6059円,54分,114.9%,67件
25,2300-2349,6030円,49分,116.4%,73件
26,2350-2399,6908円,45分,120.6%,48件
27,2400-2449,5400円,46分,115.6%,50件
28,2450-2499,5493円,47分,115.7%,54件
29,2500-2549,7613円,40分,125.6%,48件
30,2550-2599,8920円,35分,134.1%,29件
31,2600-2649,9220円,35分,134.9%,42件
32,2650-2699,8428円,35分,132.1%,36件
33,2700-2749,9349円,34分,137%,41件
34,2750-2799,9898円,33分,140.2%,48件
35,2800-2849,11738円,28分,156.8%,34件
36,2850-2899,12430円,25分,165.7%,25件
37,2900-2949,13635円,23分,178.7%,40件
