,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,11378円,99分,115.3%,18件
1,1650-1699,9459円,99分,112.7%,22件
2,1700-1749,10869円,84分,117.2%,26件
3,1750-1799,11409円,94分,116.1%,18件
4,1800-1849,10574円,91分,115.5%,24件
5,1850-1899,12002円,77分,120.9%,22件
6,1900-1949,10968円,73分,120%,23件
7,1950-1999,7438円,66分,115%,19件
8,2000-2049,10860円,71分,120.4%,20件
9,2050-2099,11659円,69分,122.6%,32件
10,2100-2149,12590円,60分,128.2%,26件
11,2150-2199,9805円,59分,122.3%,29件
12,2200-2249,10018円,53分,125.4%,26件
13,2250-2299,10969円,48分,130.7%,16件
14,2300-2349,10807円,42分,133.9%,25件
15,2350-2399,10262円,36分,138.5%,28件
16,2400-2449,10168円,40分,133.8%,22件
17,2450-2499,8468円,43分,126.2%,31件
18,2500-2549,8087円,44分,124.3%,20件
19,2550-2599,9988円,39分,134.4%,30件
20,2600-2649,8558円,41分,128%,32件
21,2650-2699,10897円,33分,143.7%,31件
22,2700-2749,11433円,31分,148.7%,21件
23,2750-2799,11928円,31分,151.7%,20件
24,2800-2849,12552円,30分,156%,18件
25,2850-2899,13413円,25分,171.2%,14件
26,2900-2949,13520円,23分,179.8%,17件
