,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,4533円,141分,104.3%,1224件
1,700-749,4498円,138分,104.4%,1020件
2,750-799,4728円,137分,104.6%,858件
3,800-849,4982円,135分,104.9%,810件
4,850-899,5252円,130分,105.4%,796件
5,900-949,4926円,129分,105.1%,803件
6,950-999,5277円,127分,105.5%,731件
7,1000-1049,5168円,124分,105.5%,719件
8,1050-1099,5489円,124分,105.9%,770件
9,1100-1149,6007円,123分,106.5%,743件
10,1150-1199,5344円,118分,106%,683件
11,1200-1249,5548円,114分,106.5%,798件
12,1250-1299,5807円,113分,106.9%,742件
13,1300-1349,6268円,110分,107.6%,727件
14,1350-1399,7306円,107分,109.1%,738件
15,1400-1449,7495円,106分,109.4%,709件
16,1450-1499,6675円,105分,108.5%,716件
17,1500-1549,6873円,99分,109.3%,677件
18,1550-1599,6219円,96分,108.6%,596件
19,1600-1649,7499円,95分,110.5%,587件
20,1650-1699,6633円,91分,109.8%,602件
21,1700-1749,7261円,89分,110.9%,576件
22,1750-1799,7129円,86分,111.1%,606件
23,1800-1849,7688円,83分,112.4%,532件
24,1850-1899,8259円,79分,113.9%,508件
25,1900-1949,8201円,78分,114%,536件
26,1950-1999,8378円,75分,114.9%,509件
27,2000-2049,8153円,71分,115.3%,482件
28,2050-2099,8729円,70分,116.7%,516件
29,2100-2149,8725円,66分,117.7%,506件
30,2150-2199,9067円,62分,119.6%,437件
31,2200-2249,8747円,55分,121.1%,442件
32,2250-2299,8461円,49分,122.9%,435件
33,2300-2349,8922円,44分,127.1%,428件
34,2350-2399,9316円,42分,129.3%,402件
35,2400-2449,9074円,42分,129.1%,404件
36,2450-2499,9180円,40分,130.6%,406件
37,2500-2549,9756円,38分,133.9%,419件
38,2550-2599,10332円,37分,137.7%,372件
39,2600-2649,10498円,36分,139.1%,374件
40,2650-2699,10884円,35分,141.7%,366件
41,2700-2749,11208円,33分,144.7%,334件
42,2750-2799,12331円,30分,153.9%,363件
43,2800-2849,12446円,28分,158.5%,331件
44,2850-2899,12806円,25分,167.2%,307件
45,2900-2949,13749円,23分,179.6%,285件
