,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,4614円,119分,105.2%,2612件
1,1250-1299,4891円,116分,105.6%,2542件
2,1300-1349,4843円,113分,105.7%,2508件
3,1350-1399,4531円,111分,105.4%,2507件
4,1400-1449,5068円,106分,106.4%,2425件
5,1450-1499,5046円,106分,106.4%,2301件
6,1500-1549,5316円,103分,106.9%,2342件
7,1550-1599,5380円,99分,107.2%,2209件
8,1600-1649,5474円,97分,107.5%,2222件
9,1650-1699,5506円,95分,107.8%,2219件
10,1700-1749,5544円,91分,108.1%,2115件
11,1750-1799,5783円,89分,108.7%,1986件
12,1800-1849,5531円,85分,108.7%,2068件
13,1850-1899,5807円,81分,109.5%,2019件
14,1900-1949,5428円,78分,109.3%,1810件
15,1950-1999,6233円,75分,111.1%,1886件
16,2000-2049,6358円,72分,111.8%,1791件
17,2050-2099,6242円,68分,112.2%,1776件
18,2100-2149,6221円,65分,112.7%,1744件
19,2150-2199,6396円,62分,113.7%,1721件
20,2200-2249,6564円,59分,114.9%,1634件
21,2250-2299,6735円,55分,116.2%,1564件
22,2300-2349,7222円,51分,118.9%,1568件
23,2350-2399,7010円,49分,118.9%,1524件
24,2400-2449,7487円,47分,121.5%,1490件
25,2450-2499,7898円,45分,123.6%,1488件
26,2500-2549,8233円,44分,125.1%,1410件
27,2550-2599,8244円,43分,125.4%,1177件
