,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5621円,105分,107.1%,286件
1,1550-1599,6806円,99分,109.2%,285件
2,1600-1649,5690円,96分,107.9%,275件
3,1650-1699,7616円,93分,111%,276件
4,1700-1749,7769円,92分,111.3%,296件
5,1750-1799,6904円,87分,110.5%,246件
6,1800-1849,6897円,85分,110.8%,252件
7,1850-1899,7216円,81分,111.9%,230件
8,1900-1949,7211円,76分,112.6%,230件
9,1950-1999,8251円,74分,114.8%,208件
10,2000-2049,7759円,72分,114.4%,201件
11,2050-2099,7705円,66分,115.6%,187件
12,2100-2149,7894円,65分,116.1%,185件
13,2150-2199,8247円,61分,118.1%,185件
14,2200-2249,7149円,60分,115.9%,175件
15,2250-2299,5493円,60分,112.2%,160件
16,2300-2349,7704円,50分,120.4%,155件
17,2350-2399,7603円,49分,120.7%,152件
18,2400-2449,7998円,46分,123%,152件
19,2450-2499,8389円,46分,124.4%,153件
20,2500-2549,8588円,44分,126.2%,127件
21,2550-2599,8824円,41分,128.4%,147件
22,2600-2649,9287円,42分,129.7%,121件
23,2650-2699,10622円,37分,138.4%,127件
24,2700-2749,11434円,35分,143%,100件
25,2750-2799,11936円,33分,147.9%,119件
26,2800-2849,12495円,33分,151.2%,104件
27,2850-2899,13923円,27分,168.3%,100件
28,2900-2949,15352円,24分,186.1%,91件
