,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-987円,155分,99.2%,269件
1,350-399,868円,151分,100.8%,453件
2,400-449,-36円,152分,100%,719件
3,450-499,-130円,151分,99.9%,837件
4,500-549,980円,146分,100.9%,923件
5,550-599,871円,144分,100.8%,928件
6,600-649,1010円,140分,101%,964件
7,650-699,1066円,141分,101%,987件
8,700-749,686円,141分,100.6%,960件
9,750-799,1216円,138分,101.2%,987件
10,800-849,997円,136分,101%,964件
11,850-899,2119円,132分,102.1%,927件
12,900-949,1139円,133分,101.1%,1114件
13,950-999,1853円,127分,101.9%,1075件
14,1000-1049,1694円,126分,101.8%,1127件
15,1050-1099,2259円,122分,102.5%,975件
16,1100-1149,2184円,120分,102.4%,1001件
17,1150-1199,2242円,121分,102.5%,869件
18,1200-1249,2782円,116分,103.2%,870件
19,1250-1299,2838円,115分,103.3%,760件
20,1300-1349,2233円,110分,102.7%,690件
21,1350-1399,2772円,108分,103.4%,705件
22,1400-1449,3706円,106分,104.6%,668件
23,1450-1499,2831円,105分,103.6%,623件
24,1500-1549,3153円,102分,104.1%,643件
25,1550-1599,3941円,97分,105.4%,654件
26,1600-1649,3953円,94分,105.6%,634件
27,1650-1699,4578円,93分,106.6%,532件
28,1700-1749,4098円,90分,106.1%,519件
29,1750-1799,4610円,87分,107.1%,531件
30,1800-1849,4290円,84分,106.8%,508件
31,1850-1899,4422円,80分,107.4%,508件
32,1900-1949,4994円,76分,108.7%,475件
33,1950-1999,5156円,73分,109.4%,452件
34,2000-2049,4839円,69分,109.4%,451件
35,2050-2099,5186円,66分,110.4%,434件
36,2100-2149,5312円,62分,111.5%,430件
37,2150-2199,5710円,61分,112.5%,399件
38,2200-2249,5693円,57分,113.4%,394件
39,2250-2299,6021円,52分,115.4%,378件
40,2300-2349,6282円,50分,116.8%,381件
41,2350-2399,6755円,47分,119.3%,346件
42,2400-2449,6511円,46分,118.7%,327件
43,2450-2499,6836円,44分,120.6%,315件
44,2500-2549,7686円,42分,124.2%,333件
45,2550-2599,7769円,41分,125.1%,305件
46,2600-2649,8439円,39分,128.9%,280件
47,2650-2699,9096円,37分,133%,318件
48,2700-2749,9900円,34分,138.6%,289件
49,2750-2799,10293円,31分,144%,306件
50,2800-2849,11505円,29分,153.1%,268件
51,2850-2899,12222円,25分,164.2%,260件
52,2900-2949,13307円,23分,178%,212件
