,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1654円,144分,101.5%,10644件
1,550-599,1990円,143分,101.9%,3412件
2,600-649,2418円,141分,102.3%,1796件
3,650-699,2437円,139分,102.3%,1224件
4,700-749,2449円,136分,102.4%,1020件
5,750-799,2676円,135分,102.6%,858件
6,800-849,2950円,133分,103%,810件
7,850-899,3272円,128分,103.4%,796件
8,900-949,2979円,128分,103.1%,803件
9,950-999,3342円,126分,103.5%,731件
10,1000-1049,3283円,123分,103.6%,719件
11,1050-1099,3592円,123分,103.9%,770件
12,1100-1149,4096円,122分,104.5%,743件
13,1150-1199,3540円,117分,104%,683件
14,1200-1249,3800円,113分,104.5%,798件
15,1250-1299,4066円,111分,104.9%,742件
16,1300-1349,4542円,109分,105.6%,727件
17,1350-1399,5582円,105分,107.1%,738件
18,1400-1449,5766円,104分,107.4%,709件
19,1450-1499,5006円,104分,106.4%,716件
20,1500-1549,5289円,97分,107.2%,677件
21,1550-1599,4712円,95分,106.6%,596件
22,1600-1649,5948円,94分,108.5%,587件
23,1650-1699,5188円,89分,107.7%,602件
24,1700-1749,5819円,87分,108.9%,576件
25,1750-1799,5740円,85分,109%,606件
26,1800-1849,6327円,81分,110.4%,532件
27,1850-1899,6904円,78分,111.8%,508件
28,1900-1949,6888円,77分,112%,536件
29,1950-1999,7099円,74分,112.8%,509件
30,2000-2049,6940円,70分,113.2%,482件
31,2050-2099,7515円,69分,114.6%,516件
32,2100-2149,7579円,65分,115.6%,506件
33,2150-2199,7962円,61分,117.4%,437件
34,2200-2249,7762円,54分,119%,442件
35,2250-2299,7584円,49分,120.8%,435件
36,2300-2349,8100円,43分,125%,428件
37,2350-2399,8530円,42分,127.2%,402件
38,2400-2449,8302円,41分,127.1%,404件
39,2450-2499,8411円,39分,128.5%,406件
40,2500-2549,8987円,38分,131.8%,419件
41,2550-2599,9564円,36分,135.5%,372件
42,2600-2649,9730円,35分,137%,374件
43,2650-2699,10115円,34分,139.5%,366件
44,2700-2749,10440円,33分,142.5%,334件
45,2750-2799,11563円,30分,151.7%,363件
46,2800-2849,11677円,28分,156.2%,331件
47,2850-2899,12037円,25分,164.9%,307件
48,2900-2949,12980円,22分,177.4%,285件
