,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2035円,141分,101.9%,281件
1,800-849,3084円,138分,103%,288件
2,850-899,3514円,135分,103.5%,301件
3,900-949,3656円,133分,103.7%,358件
4,950-999,4268円,129分,104.4%,360件
5,1000-1049,3451円,127分,103.6%,435件
6,1050-1099,4504円,126分,104.8%,425件
7,1100-1149,3399円,124分,103.7%,421件
8,1150-1199,3514円,121分,103.9%,479件
9,1200-1249,4251円,120分,104.7%,470件
10,1250-1299,4390円,116分,105%,402件
11,1300-1349,3672円,117分,104.2%,425件
12,1350-1399,4360円,109分,105.3%,436件
13,1400-1449,4071円,109分,105%,447件
14,1450-1499,4710円,104分,106%,413件
15,1500-1549,4629円,102分,106.1%,433件
16,1550-1599,5320円,100分,107.1%,411件
17,1600-1649,5684円,97分,107.8%,446件
18,1650-1699,5223円,93分,107.5%,384件
19,1700-1749,4994円,91分,107.3%,383件
20,1750-1799,5594円,86分,108.7%,335件
21,1800-1849,5822円,81分,109.6%,339件
22,1850-1899,6569円,81分,110.9%,320件
23,1900-1949,6594円,78分,111.3%,316件
24,1950-1999,6097円,73分,111.1%,283件
25,2000-2049,6889円,71分,113%,276件
26,2050-2099,6962円,68分,113.7%,276件
27,2100-2149,5979円,65分,112.2%,265件
28,2150-2199,5515円,64分,111.4%,263件
29,2200-2249,6721円,57分,115.7%,226件
30,2250-2299,6662円,55分,116.1%,226件
31,2300-2349,6781円,51分,117.6%,224件
32,2350-2399,6947円,48分,119.2%,229件
33,2400-2449,7740円,44分,123.6%,204件
34,2450-2499,6855円,45分,120.2%,216件
35,2500-2549,7583円,44分,123.1%,174件
36,2550-2599,9071円,40分,130.5%,199件
37,2600-2649,9437円,40分,131.6%,160件
38,2650-2699,10089円,37分,136.8%,201件
39,2700-2749,10258円,36分,137.5%,157件
40,2750-2799,11464円,33分,146.6%,146件
41,2800-2849,12503円,29分,157.9%,144件
42,2850-2899,12998円,27分,164.6%,156件
43,2900-2949,14590円,24分,181.5%,130件
