,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5673円,121分,106.3%,666件
1,1200-1249,6521円,119分,107.3%,554件
2,1250-1299,5914円,113分,107%,571件
3,1300-1349,6310円,115分,107.3%,508件
4,1350-1399,6195円,111分,107.5%,487件
5,1400-1449,6450円,110分,107.8%,413件
6,1450-1499,6030円,104分,107.7%,400件
7,1500-1549,6748円,102分,108.8%,416件
8,1550-1599,6890円,99分,109.2%,346件
9,1600-1649,6660円,98分,109.1%,366件
10,1650-1699,7139円,94分,110.1%,393件
11,1700-1749,7217円,89分,110.8%,373件
12,1750-1799,7266円,89分,110.9%,374件
13,1800-1849,7494円,85分,111.8%,286件
14,1850-1899,7568円,82分,112.4%,307件
15,1900-1949,8013円,78分,113.7%,292件
16,1950-1999,8407円,75分,115%,302件
17,2000-2049,7265円,71分,113.6%,292件
18,2050-2099,8080円,68分,115.8%,267件
19,2100-2149,7940円,64分,116.6%,273件
20,2150-2199,7877円,58分,118%,273件
21,2200-2249,7792円,56分,118.6%,246件
22,2250-2299,8325円,50分,122.1%,243件
23,2300-2349,8559円,50分,122.7%,235件
24,2350-2399,8019円,47分,122.9%,220件
25,2400-2449,8935円,43分,127.4%,204件
26,2450-2499,9004円,44分,127%,208件
27,2500-2549,9603円,43分,129.5%,195件
28,2550-2599,9910円,42分,131.6%,188件
29,2600-2649,9985円,39分,133.7%,192件
30,2650-2699,10636円,38分,137.4%,192件
31,2700-2749,11178円,35分,142.6%,176件
32,2750-2799,11980円,33分,148.8%,154件
33,2800-2849,12667円,30分,156.2%,187件
34,2850-2899,13600円,27分,167.2%,162件
35,2900-2949,14353円,23分,183.8%,156件
