,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,8194円,117分,109.3%,102件
1,1200-1249,6367円,122分,106.9%,103件
2,1250-1299,9262円,118分,110.5%,111件
3,1300-1349,10280円,112分,112.2%,125件
4,1350-1399,8334円,111分,110%,124件
5,1400-1449,6713円,107分,108.3%,150件
6,1450-1499,9395円,103分,112.1%,139件
7,1500-1549,9431円,107分,111.8%,151件
8,1550-1599,9245円,96分,112.8%,149件
9,1600-1649,10318円,91分,115.2%,155件
10,1650-1699,9775円,91分,114.3%,128件
11,1700-1749,10040円,92分,114.6%,131件
12,1750-1799,10225円,85分,116.1%,118件
13,1800-1849,8955円,83分,114.4%,126件
14,1850-1899,9478円,84分,115.1%,107件
15,1900-1949,9130円,73分,116.7%,105件
16,1950-1999,9631円,74分,117.3%,99件
17,2000-2049,9408円,71分,117.6%,111件
18,2050-2099,9870円,67分,119.8%,95件
19,2100-2149,11660円,61分,125.3%,79件
20,2150-2199,11667円,64分,124.3%,92件
21,2200-2249,10271円,57分,123.9%,76件
22,2250-2299,12508円,50分,133.2%,63件
23,2300-2349,9208円,50分,124.7%,62件
24,2350-2399,9084円,44分,127.4%,53件
25,2400-2449,9077円,42分,128.9%,73件
26,2450-2499,11679円,35分,144.1%,74件
27,2500-2549,11469円,35分,143.2%,67件
28,2550-2599,11202円,39分,137.8%,58件
29,2600-2649,11318円,39分,138.9%,50件
30,2650-2699,13025円,34分,151%,55件
31,2700-2749,12369円,33分,150.3%,56件
32,2750-2799,13862円,31分,159.2%,47件
33,2800-2849,13658円,29分,163.7%,57件
34,2850-2899,14057円,25分,174.1%,49件
35,2900-2949,13934円,23分,179.7%,36件
