,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3763円,129分,103.9%,1050件
1,1050-1099,3969円,126分,104.2%,981件
2,1100-1149,4298円,126分,104.5%,946件
3,1150-1199,4133円,121分,104.6%,973件
4,1200-1249,4593円,118分,105.2%,904件
5,1250-1299,4290円,115分,105%,864件
6,1300-1349,4171円,115分,104.9%,872件
7,1350-1399,4426円,112分,105.2%,846件
8,1400-1449,4953円,107分,106.2%,798件
9,1450-1499,4976円,105分,106.3%,841件
10,1500-1549,5075円,104分,106.5%,773件
11,1550-1599,4849円,99分,106.6%,719件
12,1600-1649,5318円,97分,107.3%,658件
13,1650-1699,5663円,95分,108%,651件
14,1700-1749,6348円,90分,109.5%,592件
15,1750-1799,5507円,88分,108.4%,549件
16,1800-1849,6457円,85分,110.1%,529件
17,1850-1899,5936円,81分,109.7%,533件
18,1900-1949,5929円,78分,110.1%,532件
19,1950-1999,6069円,74分,111%,511件
20,2000-2049,6323円,71分,111.8%,498件
21,2050-2099,5965円,69分,111.6%,468件
22,2100-2149,6970円,64分,114.5%,446件
23,2150-2199,6041円,64分,112.6%,442件
24,2200-2249,7122円,59分,116.1%,399件
25,2250-2299,5981円,56分,114.3%,404件
26,2300-2349,6739円,52分,117.3%,387件
27,2350-2399,7364円,47分,120.8%,395件
28,2400-2449,7185円,48分,120.1%,451件
29,2450-2499,7460円,46分,121.8%,360件
30,2500-2549,8456円,43分,126.2%,333件
31,2550-2599,8773円,43分,127.5%,335件
32,2600-2649,9745円,39分,133.1%,338件
33,2650-2699,10064円,38分,135.8%,309件
34,2700-2749,10804円,34分,141.9%,298件
35,2750-2799,11831円,33分,147.2%,284件
36,2800-2849,12563円,30分,156.3%,290件
37,2850-2899,13749円,27分,168.7%,255件
38,2900-2949,14292円,25分,177.5%,187件
