,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,3094円,126分,103.3%,25件
1,1100-1149,3245円,119分,103.6%,34件
2,1150-1199,5290円,127分,105.5%,29件
3,1200-1249,5241円,120分,105.8%,54件
4,1250-1299,5694円,108分,107%,48件
5,1300-1349,4670円,113分,105.5%,48件
6,1350-1399,3647円,106分,104.6%,54件
7,1400-1449,6014円,103分,107.8%,75件
8,1450-1499,6720円,101分,108.9%,62件
9,1500-1549,5192円,103分,106.7%,61件
10,1550-1599,4083円,93分,105.8%,64件
11,1600-1649,4724円,91分,106.9%,59件
12,1650-1699,5804円,93分,108.3%,72件
13,1700-1749,6146円,89分,109.3%,56件
14,1750-1799,4592円,82分,107.4%,73件
15,1800-1849,5252円,82分,108.5%,67件
16,1850-1899,5860円,75分,110.4%,58件
17,1900-1949,6153円,73分,111.3%,77件
18,1950-1999,6942円,73分,112.6%,79件
19,2000-2049,4858円,67分,109.7%,64件
20,2050-2099,6873円,65分,114.1%,81件
21,2100-2149,6104円,65分,112.6%,82件
22,2150-2199,5026円,58分,111.5%,69件
23,2200-2249,6622円,54分,116.3%,69件
24,2250-2299,6329円,54分,115.5%,67件
25,2300-2349,6275円,49分,117%,73件
26,2350-2399,7140円,45分,121.2%,48件
27,2400-2449,5627円,46分,116.2%,50件
28,2450-2499,5719円,47分,116.3%,54件
29,2500-2549,7839円,40分,126.2%,48件
30,2550-2599,9147円,35分,134.8%,29件
31,2600-2649,9446円,35分,135.5%,42件
32,2650-2699,8654円,35分,132.7%,36件
33,2700-2749,9576円,34分,137.7%,41件
34,2750-2799,10125円,33分,140.8%,48件
35,2800-2849,11964円,28分,157.5%,34件
36,2850-2899,12657円,25分,166.4%,25件
37,2900-2949,13862円,23分,179.3%,40件
