,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,8304円,119分,109.3%,507件
1,1150-1199,8570円,120分,109.6%,545件
2,1200-1249,9358円,118分,110.6%,524件
3,1250-1299,8508円,113分,110.1%,477件
4,1300-1349,8664円,110分,110.5%,575件
5,1350-1399,8417円,106分,110.6%,506件
6,1400-1449,9344円,103分,112.1%,526件
7,1450-1499,10377円,100分,113.9%,518件
8,1500-1549,9879円,100分,113.2%,495件
9,1550-1599,10037円,99分,113.6%,500件
10,1600-1649,9903円,92分,114.3%,484件
11,1650-1699,9223円,88分,113.9%,420件
12,1700-1749,10309円,89分,115.5%,424件
13,1750-1799,9281円,84分,114.7%,424件
14,1800-1849,10031円,82分,116.3%,409件
15,1850-1899,9654円,81分,115.9%,422件
16,1900-1949,10299円,77分,117.8%,374件
17,1950-1999,10870円,74分,119.6%,358件
18,2000-2049,11340円,71分,121.2%,371件
19,2050-2099,11335円,68分,122.2%,354件
20,2100-2149,10471円,65分,121.6%,328件
21,2150-2199,11830円,62分,125.3%,361件
22,2200-2249,11712円,58分,126.8%,340件
23,2250-2299,11689円,55分,128.2%,320件
24,2300-2349,11893円,46分,134.3%,307件
25,2350-2399,11141円,40分,137.3%,303件
26,2400-2449,11175円,36分,140.9%,291件
27,2450-2499,11829円,36分,143.5%,273件
28,2500-2549,11921円,35分,145.4%,298件
29,2550-2599,11714円,34分,145.4%,295件
30,2600-2649,12471円,33分,150.8%,286件
31,2650-2699,13081円,31分,156%,252件
32,2700-2749,13378円,30分,158.6%,250件
33,2750-2799,13729円,28分,165.2%,271件
34,2800-2849,14032円,27分,168.2%,230件
35,2850-2899,15236円,24分,184.8%,246件
36,2900-2949,15021円,22分,189.2%,211件
