,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1184円,145分,101.1%,93件
1,600-649,2772円,140分,102.6%,156件
2,650-699,2342円,141分,102.2%,288件
3,700-749,2258円,139分,102.2%,366件
4,750-799,3906円,131分,104%,384件
5,800-849,2987円,130分,103.1%,363件
6,850-899,3236円,131分,103.3%,402件
7,900-949,3275円,129分,103.4%,380件
8,950-999,3089円,130分,103.2%,398件
9,1000-1049,4194円,121分,104.6%,414件
10,1050-1099,3457円,123分,103.8%,374件
11,1100-1149,4508円,117分,105.1%,365件
12,1150-1199,3756円,120分,104.2%,444件
13,1200-1249,4161円,113分,104.9%,429件
14,1250-1299,4391円,112分,105.2%,466件
15,1300-1349,4893円,111分,105.9%,363件
16,1350-1399,4219円,105分,105.4%,391件
17,1400-1449,4992円,107分,106.2%,327件
18,1450-1499,4759円,101分,106.3%,329件
19,1500-1549,4943円,101分,106.5%,288件
20,1550-1599,4641円,94分,106.6%,280件
21,1600-1649,6048円,93分,108.7%,285件
22,1650-1699,5628円,90分,108.3%,230件
23,1700-1749,5711円,89分,108.6%,256件
24,1750-1799,6720円,84分,110.6%,278件
25,1800-1849,5939円,82分,109.7%,272件
26,1850-1899,5898円,82分,109.6%,261件
27,1900-1949,6382円,78分,110.9%,199件
28,1950-1999,6404円,73分,111.7%,214件
29,2000-2049,7298円,69分,114.1%,202件
30,2050-2099,7853円,67分,115.7%,207件
31,2100-2149,6803円,63分,114.3%,203件
32,2150-2199,7494円,59分,116.8%,196件
33,2200-2249,7630円,53分,119.3%,191件
34,2250-2299,7640円,49分,120.9%,201件
35,2300-2349,7650円,45分,122.8%,179件
36,2350-2399,8741円,42分,128%,176件
37,2400-2449,8667円,41分,128.2%,158件
38,2450-2499,8169円,41分,126.7%,154件
39,2500-2549,9564円,37分,134.1%,142件
40,2550-2599,9478円,39分,132.5%,144件
41,2600-2649,10288円,37分,137.3%,138件
42,2650-2699,10413円,36分,138.3%,136件
43,2700-2749,10563円,33分,142.9%,132件
44,2750-2799,10975円,31分,146.7%,134件
45,2800-2849,11859円,29分,153.8%,112件
46,2850-2899,12668円,26分,165.5%,100件
47,2900-2949,13560円,23分,178%,122件
