,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4190円,114分,104.9%,22件
1,1150-1199,8400円,122分,109.2%,24件
2,1200-1249,7530円,110分,109.1%,33件
3,1250-1299,10881円,110分,113.2%,30件
4,1300-1349,7337円,109分,108.9%,33件
5,1350-1399,6705円,101分,108.8%,31件
6,1400-1449,8636円,99分,111.6%,41件
7,1450-1499,8506円,95分,111.9%,42件
8,1500-1549,9295円,97分,112.8%,47件
9,1550-1599,9837円,99分,113.3%,55件
10,1600-1649,7546円,97分,110.3%,49件
11,1650-1699,8867円,90分,113.2%,63件
12,1700-1749,7860円,93分,111.3%,60件
13,1750-1799,9746円,84分,115.4%,66件
14,1800-1849,10193円,78分,117.3%,57件
15,1850-1899,8317円,86分,112.9%,55件
16,1900-1949,10470円,75分,118.5%,52件
17,1950-1999,8642円,78分,114.7%,58件
18,2000-2049,9677円,71分,118.1%,58件
19,2050-2099,8416円,67分,116.7%,51件
20,2100-2149,10721円,60分,124%,42件
21,2150-2199,11113円,62分,123.9%,58件
22,2200-2249,8430円,54分,120.8%,36件
23,2250-2299,8025円,53分,120.2%,47件
24,2300-2349,10547円,46分,130.9%,48件
25,2350-2399,11210円,38分,138.9%,41件
26,2400-2449,8374円,44分,125.2%,31件
27,2450-2499,11520円,36分,142.8%,33件
28,2500-2549,11165円,33分,145.5%,28件
29,2550-2599,11834円,35分,145.5%,31件
30,2600-2649,11557円,35分,144.2%,28件
31,2650-2699,12404円,33分,150.1%,38件
32,2700-2749,12521円,30分,155.5%,32件
33,2750-2799,12523円,32分,152.5%,28件
34,2800-2849,12938円,28分,160.8%,26件
35,2850-2899,13529円,26分,169.6%,31件
36,2900-2949,13940円,22分,185.1%,28件
