,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,673円,151分,100.6%,180件
1,400-449,-549円,151分,99.5%,225件
2,450-499,-243円,154分,99.8%,276件
3,500-549,394円,144分,100.4%,355件
4,550-599,-719円,147分,99.3%,409件
5,600-649,1011円,142分,100.9%,440件
6,650-699,651円,142分,100.6%,478件
7,700-749,702円,141分,100.7%,539件
8,750-799,480円,138分,100.5%,572件
9,800-849,1269円,135分,101.3%,565件
10,850-899,1293円,133分,101.3%,634件
11,900-949,679円,134分,100.7%,642件
12,950-999,1176円,131分,101.2%,735件
13,1000-1049,1699円,125分,101.8%,743件
14,1050-1099,1652円,128分,101.7%,725件
15,1100-1149,1670円,121分,101.8%,722件
16,1150-1199,2105円,118分,102.4%,677件
17,1200-1249,2325円,117分,102.6%,645件
18,1250-1299,2293円,115分,102.7%,676件
19,1300-1349,2990円,110分,103.6%,623件
20,1350-1399,2501円,108分,103.1%,589件
21,1400-1449,2354円,107分,102.9%,583件
22,1450-1499,2984円,104分,103.8%,598件
23,1500-1549,3417円,100分,104.6%,542件
24,1550-1599,3571円,97分,104.9%,573件
25,1600-1649,3489円,96分,104.8%,544件
26,1650-1699,3343円,91分,104.9%,473件
27,1700-1749,4120円,90分,106.1%,444件
28,1750-1799,4353円,87分,106.7%,459件
29,1800-1849,4988円,83分,108%,393件
30,1850-1899,3881円,81分,106.4%,367件
31,1900-1949,5486円,77分,109.5%,357件
32,1950-1999,4602円,74分,108.3%,363件
33,2000-2049,4866円,71分,109.2%,367件
34,2050-2099,5335円,66分,110.8%,353件
35,2100-2149,5304円,64分,111%,329件
36,2150-2199,4985円,61分,110.9%,321件
37,2200-2249,5762円,57分,113.6%,300件
38,2250-2299,5154円,55分,112.5%,298件
39,2300-2349,5929円,51分,115.5%,246件
40,2350-2399,5950円,48分,116.6%,286件
41,2400-2449,6812円,45分,120.3%,266件
42,2450-2499,7051円,43分,121.9%,263件
43,2500-2549,7317円,43分,122.8%,309件
44,2550-2599,7346円,42分,123.5%,252件
45,2600-2649,8275円,39分,128.5%,228件
46,2650-2699,9165円,37分,133.3%,230件
47,2700-2749,9728円,35分,137.3%,221件
48,2750-2799,10432円,32分,143.3%,211件
49,2800-2849,11314円,29分,152.4%,187件
50,2850-2899,12758円,26分,164.8%,191件
51,2900-2949,13542円,23分,179.1%,168件
