,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,2830円,133分,102.8%,23件
1,1000-1049,3001円,127分,103.2%,32件
2,1050-1099,2454円,121分,102.7%,41件
3,1100-1149,3750円,127分,103.9%,33件
4,1150-1199,3695円,123分,104%,66件
5,1200-1249,4723円,109分,105.8%,59件
6,1250-1299,4356円,110分,105.3%,65件
7,1300-1349,3210円,108分,104%,67件
8,1350-1399,4488円,104分,105.8%,83件
9,1400-1449,5539円,102分,107.2%,75件
10,1450-1499,4354円,104分,105.6%,73件
11,1500-1549,4145円,96分,105.8%,83件
12,1550-1599,4314円,95分,106.1%,78件
13,1600-1649,4802円,96分,106.7%,86件
14,1650-1699,5469円,89分,108.2%,73件
15,1700-1749,4087円,85分,106.4%,90件
16,1750-1799,4880円,86分,107.6%,81件
17,1800-1849,5963円,79分,110.1%,84件
18,1850-1899,5737円,76分,110.1%,96件
19,1900-1949,6421円,76分,111.3%,97件
20,1950-1999,4143円,71分,107.7%,79件
21,2000-2049,6687円,68分,113.1%,106件
22,2050-2099,6709円,66分,113.5%,112件
23,2100-2149,5023円,61分,111%,87件
24,2150-2199,6504円,58分,114.9%,90件
25,2200-2249,5783円,57分,113.5%,80件
26,2250-2299,5310円,53分,113.4%,85件
27,2300-2349,7012円,51分,118.5%,65件
28,2350-2399,6142円,45分,118%,71件
29,2400-2449,4693円,49分,112.8%,63件
30,2450-2499,7188円,41分,123.3%,61件
31,2500-2549,9144円,34分,135.4%,43件
32,2550-2599,8346円,38分,129.1%,49件
33,2600-2649,7813円,38分,127.7%,41件
34,2650-2699,8622円,35分,132.4%,49件
35,2700-2749,9444円,34分,136.9%,61件
36,2750-2799,10831円,30分,147.6%,42件
37,2800-2849,11234円,28分,154.3%,33件
38,2850-2899,12698円,26分,164.9%,48件
39,2900-2949,13552円,23分,177.9%,44件
