,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4613円,131分,104.7%,191件
1,950-999,4764円,127分,105%,223件
2,1000-1049,4289円,130分,104.4%,233件
3,1050-1099,5473円,128分,105.7%,226件
4,1100-1149,6138円,121分,106.8%,259件
5,1150-1199,4123円,125分,104.4%,261件
6,1200-1249,4282円,119分,104.8%,302件
7,1250-1299,6041円,116分,107%,293件
8,1300-1349,6184円,117分,107%,295件
9,1350-1399,6020円,109分,107.4%,289件
10,1400-1449,6490円,103分,108.4%,283件
11,1450-1499,5943円,103分,107.7%,275件
12,1500-1549,6340円,102分,108.3%,280件
13,1550-1599,6266円,99分,108.4%,237件
14,1600-1649,5232円,96分,107.3%,223件
15,1650-1699,6110円,94分,108.7%,233件
16,1700-1749,6818円,88分,110.3%,238件
17,1750-1799,6682円,87分,110.3%,208件
18,1800-1849,6378円,85分,110%,221件
19,1850-1899,7501円,83分,112.1%,229件
20,1900-1949,7143円,76分,112.6%,185件
21,1950-1999,7684円,78分,113.2%,175件
22,2000-2049,6928円,72分,112.9%,177件
23,2050-2099,8949円,66分,118%,160件
24,2100-2149,6064円,66分,112.3%,145件
25,2150-2199,8580円,60分,119.1%,131件
26,2200-2249,6878円,55分,116.6%,146件
27,2250-2299,7746円,51分,120.4%,162件
28,2300-2349,8671円,46分,125.2%,137件
29,2350-2399,8039円,47分,123%,128件
30,2400-2449,7848円,47分,122.3%,114件
31,2450-2499,9293円,42分,129.4%,118件
32,2500-2549,8929円,43分,127.8%,119件
33,2550-2599,9672円,40分,132.1%,105件
34,2600-2649,9943円,40分,133.3%,107件
35,2650-2699,10074円,38分,135.2%,100件
36,2700-2749,10497円,34分,140.6%,94件
37,2750-2799,11876円,33分,148.4%,125件
38,2800-2849,12542円,29分,157.8%,108件
39,2850-2899,12885円,26分,165.1%,83件
40,2900-2949,14953円,23分,186%,79件
