,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,3565円,133分,103.6%,735件
1,1000-1049,3998円,127分,104.2%,743件
2,1050-1099,4016円,130分,104.1%,725件
3,1100-1149,3901円,123分,104.2%,722件
4,1150-1199,4294円,119分,104.8%,677件
5,1200-1249,4518円,119分,105%,645件
6,1250-1299,4439円,117分,105.1%,676件
7,1300-1349,5072円,111分,106.1%,623件
8,1350-1399,4504円,110分,105.5%,589件
9,1400-1449,4341円,109分,105.3%,583件
10,1450-1499,4943円,106分,106.2%,598件
11,1500-1549,5323円,101分,107%,542件
12,1550-1599,5437円,99分,107.3%,573件
13,1600-1649,5321円,98分,107.2%,544件
14,1650-1699,5055円,92分,107.3%,473件
15,1700-1749,5869円,91分,108.6%,444件
16,1750-1799,6037円,88分,109.1%,459件
17,1800-1849,6625円,84分,110.5%,393件
18,1850-1899,5429円,82分,108.8%,367件
19,1900-1949,7038円,78分,112%,357件
20,1950-1999,6039円,75分,110.8%,363件
21,2000-2049,6240円,72分,111.6%,367件
22,2050-2099,6660円,67分,113.3%,353件
23,2100-2149,6569円,65分,113.4%,329件
24,2150-2199,6173円,62分,113.3%,321件
25,2200-2249,6903円,58分,116%,300件
26,2250-2299,6219円,56分,114.8%,298件
27,2300-2349,6952円,52分,117.8%,246件
28,2350-2399,6931円,49分,119%,286件
29,2400-2449,7780円,46分,122.8%,266件
30,2450-2499,8015円,44分,124.4%,263件
31,2500-2549,8281円,44分,125.3%,309件
32,2550-2599,8310円,43分,126%,252件
33,2600-2649,9239円,40分,131.1%,228件
34,2650-2699,10129円,38分,136%,230件
35,2700-2749,10692円,36分,140%,221件
36,2750-2799,11396円,33分,146.1%,211件
37,2800-2849,12278円,30分,155.2%,187件
38,2850-2899,13722円,27分,167.5%,191件
39,2900-2949,14506円,24分,181.7%,168件
