,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,8975円,97分,112.3%,208件
1,1550-1599,8953円,98分,112.2%,188件
2,1600-1649,8997円,100分,112%,190件
3,1650-1699,8627円,93分,112.4%,166件
4,1700-1749,7847円,90分,111.7%,158件
5,1750-1799,8586円,91分,112.6%,166件
6,1800-1849,8318円,82分,113.5%,152件
7,1850-1899,8734円,82分,114.2%,146件
8,1900-1949,8717円,77分,115%,160件
9,1950-1999,8489円,76分,114.9%,144件
10,2000-2049,9429円,71分,117.7%,123件
11,2050-2099,10237円,72分,119.1%,137件
12,2100-2149,8954円,65分,118.3%,119件
13,2150-2199,10869円,58分,124.9%,102件
14,2200-2249,8239円,58分,118.9%,94件
15,2250-2299,8936円,52分,123.1%,80件
16,2300-2349,8047円,48分,122.3%,109件
17,2350-2399,9994円,43分,131%,119件
18,2400-2449,10252円,40分,133.9%,91件
19,2450-2499,10342円,43分,132.2%,85件
20,2500-2549,10162円,43分,131.3%,77件
21,2550-2599,11620円,39分,140.1%,86件
22,2600-2649,10920円,38分,137.9%,80件
23,2650-2699,11893円,37分,142.9%,72件
24,2700-2749,11918円,35分,144.9%,75件
25,2750-2799,12583円,32分,151.7%,71件
26,2800-2849,12643円,29分,157.2%,67件
27,2850-2899,14538円,27分,170.6%,86件
28,2900-2949,15182円,23分,189.4%,63件
