,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3496円,137分,103.4%,7406件
1,650-699,3805円,136分,103.7%,2369件
2,700-749,4083円,133分,104.1%,1246件
3,750-799,3941円,131分,104%,854件
4,800-849,4441円,129分,104.6%,716件
5,850-899,4351円,130分,104.5%,600件
6,900-949,4948円,125分,105.3%,567件
7,950-999,5342円,121分,105.9%,566件
8,1000-1049,4738円,121分,105.2%,562件
9,1050-1099,5373円,119分,106%,498件
10,1100-1149,5200円,117分,105.9%,507件
11,1150-1199,5444円,117分,106.2%,545件
12,1200-1249,6209円,115分,107.2%,524件
13,1250-1299,5543円,110分,106.7%,477件
14,1300-1349,5770円,107分,107.2%,575件
15,1350-1399,5626円,103分,107.3%,506件
16,1400-1449,6553円,101分,108.7%,526件
17,1450-1499,7596円,97分,110.4%,518件
18,1500-1549,7118円,97分,109.8%,495件
19,1550-1599,7301円,96分,110.1%,500件
20,1600-1649,7328円,90分,110.8%,484件
21,1650-1699,6799円,86分,110.5%,420件
22,1700-1749,7807円,87分,112%,424件
23,1750-1799,6971円,82分,111.3%,424件
24,1800-1849,7705円,80分,112.9%,409件
25,1850-1899,7399円,79分,112.5%,422件
26,1900-1949,8102円,75分,114.4%,374件
27,1950-1999,8678円,72分,116.1%,358件
28,2000-2049,9193円,69分,117.6%,371件
29,2050-2099,9262円,66分,118.6%,354件
30,2100-2149,8546円,63分,118.1%,328件
31,2150-2199,9856円,61分,121.6%,361件
32,2200-2249,9849円,57分,123.2%,340件
33,2250-2299,9921円,54分,124.7%,320件
34,2300-2349,10331円,45分,130.8%,307件
35,2350-2399,9795円,39分,133.8%,303件
36,2400-2449,9904円,35分,137.4%,291件
37,2450-2499,10558円,35分,140.1%,273件
38,2500-2549,10650円,34分,141.9%,298件
39,2550-2599,10443円,33分,141.9%,295件
40,2600-2649,11200円,32分,147.2%,286件
41,2650-2699,11809円,30分,152.5%,252件
42,2700-2749,12107円,29分,155.1%,250件
43,2750-2799,12457円,27分,161.7%,271件
44,2800-2849,12761円,26分,164.7%,230件
45,2850-2899,13965円,23分,181.5%,246件
46,2900-2949,13750円,21分,186%,211件
