,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,876円,156分,100.8%,70件
1,450-499,568円,150分,100.5%,104件
2,500-549,1095円,150分,101%,136件
3,550-599,827円,142分,100.8%,179件
4,600-649,1891円,140分,101.8%,204件
5,650-699,1833円,141分,101.7%,215件
6,700-749,1921円,139分,101.8%,239件
7,750-799,869円,140分,100.8%,281件
8,800-849,1919円,137分,101.9%,288件
9,850-899,2354円,134分,102.3%,301件
10,900-949,2520円,132分,102.5%,358件
11,950-999,3143円,128分,103.3%,360件
12,1000-1049,2374円,126分,102.5%,435件
13,1050-1099,3406円,125分,103.6%,425件
14,1100-1149,2350円,123分,102.6%,421件
15,1150-1199,2484円,120分,102.8%,479件
16,1200-1249,3216円,119分,103.6%,470件
17,1250-1299,3382円,115分,103.9%,402件
18,1300-1349,2670円,116分,103.1%,425件
19,1350-1399,3420円,108分,104.2%,436件
20,1400-1449,3139円,108分,103.9%,447件
21,1450-1499,3799円,103分,104.9%,413件
22,1500-1549,3746円,101分,105%,433件
23,1550-1599,4428円,99分,106%,411件
24,1600-1649,4808円,97分,106.6%,446件
25,1650-1699,4398円,92分,106.4%,384件
26,1700-1749,4201円,90分,106.2%,383件
27,1750-1799,4823円,85分,107.6%,335件
28,1800-1849,5093円,80分,108.5%,339件
29,1850-1899,5825円,80分,109.7%,320件
30,1900-1949,5874円,77分,110.2%,316件
31,1950-1999,5426円,72分,110%,283件
32,2000-2049,6218円,70分,111.8%,276件
33,2050-2099,6325円,67分,112.6%,276件
34,2100-2149,5382円,65分,111.1%,265件
35,2150-2199,4942円,64分,110.3%,263件
36,2200-2249,6188円,56分,114.6%,226件
37,2250-2299,6138円,55分,115%,226件
38,2300-2349,6293円,51分,116.5%,224件
39,2350-2399,6485円,48分,118.1%,229件
40,2400-2449,7290円,43分,122.4%,204件
41,2450-2499,6405円,45分,119.1%,216件
42,2500-2549,7133円,43分,122%,174件
43,2550-2599,8621円,39分,129.3%,199件
44,2600-2649,8987円,39分,130.4%,160件
45,2650-2699,9639円,36分,135.5%,201件
46,2700-2749,9808円,36分,136.3%,157件
47,2750-2799,11014円,32分,145.4%,146件
48,2800-2849,12053円,28分,156.6%,144件
49,2850-2899,12548円,26分,163.3%,156件
50,2900-2949,14140円,23分,180.4%,130件
