,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-975円,158分,99.2%,5332件
1,300-349,-841円,156分,99.3%,4939件
2,350-399,-817円,155分,99.3%,4558件
3,400-449,-685円,152分,99.4%,4320件
4,450-499,-465円,150分,99.6%,3944件
5,500-549,-366円,149分,99.7%,3785件
6,550-599,67円,146分,100.1%,3537件
7,600-649,158円,145分,100.1%,3332件
8,650-699,202円,142分,100.2%,6169件
9,700-749,170円,142分,100.2%,3485件
10,750-799,186円,139分,100.2%,3527件
11,800-849,638円,136分,100.6%,2996件
12,850-899,883円,133分,100.9%,2731件
13,900-949,725円,131分,100.7%,2661件
14,950-999,568円,130分,100.6%,2508件
15,1000-1049,971円,125分,101%,2456件
16,1050-1099,1266円,123分,101.4%,2499件
17,1100-1149,2050円,122分,102.2%,2339件
18,1150-1199,1556円,120分,101.7%,2370件
19,1200-1249,2064円,116分,102.4%,2319件
20,1250-1299,1824円,114分,102.1%,2234件
21,1300-1349,1931円,112分,102.3%,2274件
22,1350-1399,2581円,108分,103.2%,2128件
23,1400-1449,2744円,107分,103.4%,2150件
24,1450-1499,2688円,104分,103.4%,1995件
25,1500-1549,3076円,100分,104.1%,2020件
26,1550-1599,3444円,99分,104.7%,1925件
27,1600-1649,2957円,96分,104.1%,1894件
28,1650-1699,3488円,92分,105.1%,1804件
29,1700-1749,3644円,89分,105.4%,1804件
30,1750-1799,3290円,86分,105.1%,1732件
31,1800-1849,3559円,83分,105.7%,1697件
32,1850-1899,3922円,79分,106.6%,1721件
33,1900-1949,4295円,77分,107.4%,1624件
34,1950-1999,4022円,74分,107.2%,1619件
35,2000-2049,4663円,71分,108.7%,1587件
36,2050-2099,4662円,69分,109.1%,1463件
37,2100-2149,4556円,65分,109.4%,1448件
38,2150-2199,5283円,63分,111.3%,1441件
39,2200-2249,5264円,58分,112.1%,1422件
40,2250-2299,5350円,55分,113%,1324件
41,2300-2349,5568円,51分,114.5%,1348件
42,2350-2399,6023円,48分,116.7%,1247件
43,2400-2449,6472円,46分,118.8%,1269件
44,2450-2499,6771円,45分,120.2%,1190件
45,2500-2549,7474円,43分,123.3%,1088件
46,2550-2599,7830円,40分,125.8%,880件
47,2600-2649,8244円,39分,128.1%,781件
48,2650-2699,8791円,37分,131.9%,584件
49,2700-2749,9852円,35分,137.8%,481件
50,2750-2799,10381円,32分,143.7%,379件
51,2800-2849,11611円,29分,153%,333件
52,2850-2899,12120円,27分,160.5%,258件
53,2900-2949,13069円,24分,174%,177件
