,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1666円,147分,101.5%,12918件
1,500-549,1943円,147分,101.8%,4060件
2,550-599,2483円,143分,102.3%,2139件
3,600-649,2536円,142分,102.4%,1441件
4,650-699,2419円,140分,102.3%,1204件
5,700-749,2356円,139分,102.3%,1017件
6,750-799,2857円,136分,102.8%,959件
7,800-849,3073円,132分,103.1%,942件
8,850-899,2755円,132分,102.8%,964件
9,900-949,3181円,129分,103.3%,868件
10,950-999,2863円,128分,103%,845件
11,1000-1049,3418円,125分,103.6%,917件
12,1050-1099,4050円,125分,104.3%,903件
13,1100-1149,3545円,120分,103.9%,795件
14,1150-1199,3624円,116分,104.2%,949件
15,1200-1249,3954円,114分,104.6%,919件
16,1250-1299,4150円,113分,104.9%,861件
17,1300-1349,5015円,110分,106.1%,869件
18,1350-1399,5272円,109分,106.5%,826件
19,1400-1449,4740円,106分,106%,866件
20,1450-1499,4934円,102分,106.4%,790件
21,1500-1549,4760円,97分,106.5%,726件
22,1550-1599,5606円,98分,107.6%,706件
23,1600-1649,4732円,94分,106.7%,715件
24,1650-1699,5474円,92分,107.9%,699件
25,1700-1749,5430円,88分,108.2%,712件
26,1750-1799,5921円,85分,109.3%,645件
27,1800-1849,6396円,82分,110.4%,602件
28,1850-1899,6510円,81分,110.8%,633件
29,1900-1949,6671円,78分,111.3%,594件
30,1950-1999,6505円,74分,111.7%,590件
31,2000-2049,6771円,72分,112.5%,603件
32,2050-2099,7304円,68分,114.2%,605件
33,2100-2149,7633円,65分,115.7%,529件
34,2150-2199,7511円,59分,117%,561件
35,2200-2249,7063円,53分,117.6%,523件
36,2250-2299,7559円,48分,120.9%,510件
37,2300-2349,7971円,46分,123.1%,493件
38,2350-2399,7796円,44分,123.7%,477件
39,2400-2449,7887円,42分,125.1%,475件
40,2450-2499,8141円,41分,126.4%,483件
41,2500-2549,8889円,38分,130.9%,447件
42,2550-2599,9141円,38分,132.2%,447件
43,2600-2649,9249円,37分,133%,436件
44,2650-2699,9705円,36分,135.9%,401件
45,2700-2749,10703円,33分,143.4%,418件
46,2750-2799,10903円,31分,147.2%,395件
47,2800-2849,11362円,28分,154.6%,382件
48,2850-2899,12291円,26分,163.6%,357件
49,2900-2949,12195円,26分,161.7%,319件
