,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,6076円,133分,106.1%,754件
1,850-899,5970円,132分,106%,675件
2,900-949,5468円,131分,105.6%,630件
3,950-999,6147円,127分,106.5%,620件
4,1000-1049,5916円,127分,106.2%,529件
5,1050-1099,6735円,123分,107.3%,501件
6,1100-1149,6588円,122分,107.2%,444件
7,1150-1199,7167円,119分,108%,454件
8,1200-1249,6692円,115分,107.7%,808件
9,1250-1299,6692円,112分,108%,439件
10,1300-1349,7267円,109分,108.9%,473件
11,1350-1399,7516円,107分,109.3%,445件
12,1400-1449,7478円,105分,109.5%,382件
13,1450-1499,6643円,103分,108.6%,376件
14,1500-1549,7542円,99分,110.1%,363件
15,1550-1599,7924円,98分,110.8%,338件
16,1600-1649,7945円,94分,111.3%,289件
17,1650-1699,8518円,91分,112.5%,296件
18,1700-1749,7934円,89分,111.9%,297件
19,1750-1799,8738円,86分,113.6%,335件
20,1800-1849,8540円,81分,114.1%,306件
21,1850-1899,7921円,82分,112.9%,300件
22,1900-1949,9267円,77分,116.1%,272件
23,1950-1999,9327円,75分,116.6%,256件
24,2000-2049,8673円,72分,116.1%,231件
25,2050-2099,9906円,69分,119.2%,264件
26,2100-2149,10184円,66分,120.6%,232件
27,2150-2199,9546円,59分,121.5%,240件
28,2200-2249,9666円,55分,123.3%,215件
29,2250-2299,9737円,50分,126%,228件
30,2300-2349,10776円,44分,132.7%,221件
31,2350-2399,10261円,41分,133.2%,203件
32,2400-2449,10078円,40分,133.9%,235件
33,2450-2499,10652円,38分,137.1%,215件
34,2500-2549,10201円,39分,134.6%,198件
35,2550-2599,11463円,36分,143.1%,216件
36,2600-2649,11109円,35分,142%,179件
37,2650-2699,11941円,33分,148.3%,204件
38,2700-2749,12069円,33分,149.2%,175件
39,2750-2799,12356円,31分,153.6%,171件
40,2800-2849,13553円,29分,163.2%,171件
41,2850-2899,13729円,25分,172.5%,180件
42,2900-2949,13981円,22分,184.1%,133件
