,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,9893円,104分,112.7%,63件
1,1550-1599,9214円,103分,112%,60件
2,1600-1649,8821円,95分,112.4%,73件
3,1650-1699,8707円,95分,112.2%,75件
4,1700-1749,9940円,87分,115.2%,72件
5,1750-1799,10076円,85分,115.9%,62件
6,1800-1849,9095円,90分,113.4%,64件
7,1850-1899,10304円,80分,117.3%,57件
8,1900-1949,9216円,82分,114.9%,69件
9,1950-1999,10654円,75分,119%,70件
10,2000-2049,9080円,70分,117.2%,61件
11,2050-2099,10479円,65分,121.4%,53件
12,2100-2149,11527円,68分,122.5%,68件
13,2150-2199,9095円,60分,120.1%,48件
14,2200-2249,7815円,59分,117.8%,53件
15,2250-2299,10037円,51分,126.4%,52件
16,2300-2349,11878円,42分,137.8%,53件
17,2350-2399,8993円,44分,127.3%,38件
18,2400-2449,10573円,40分,134.8%,40件
19,2450-2499,11296円,36分,141.7%,35件
20,2500-2549,10960円,40分,136.2%,34件
21,2550-2599,11445円,35分,143.6%,43件
22,2600-2649,12008円,36分,144.6%,44件
23,2650-2699,12398円,34分,148.1%,43件
24,2700-2749,12058円,36分,144.4%,29件
25,2750-2799,12821円,32分,153.4%,33件
26,2800-2849,13280円,30分,159.7%,38件
27,2850-2899,13704円,26分,169.9%,33件
28,2900-2949,14423円,23分,184.3%,19件
