,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,7256円,125分,107.8%,743件
1,1150-1199,6523円,119分,107.3%,683件
2,1200-1249,6691円,115分,107.7%,798件
3,1250-1299,6945円,114分,108.2%,742件
4,1300-1349,7397円,111分,108.9%,727件
5,1350-1399,8433円,108分,110.4%,738件
6,1400-1449,8626円,107分,110.8%,709件
7,1450-1499,7765円,106分,109.8%,716件
8,1500-1549,7909円,100分,110.6%,677件
9,1550-1599,7204円,97分,109.9%,596件
10,1600-1649,8512円,96分,111.8%,587件
11,1650-1699,7577円,92分,111%,602件
12,1700-1749,8204円,89分,112.2%,576件
13,1750-1799,8036円,87分,112.3%,606件
14,1800-1849,8578円,83分,113.7%,532件
15,1850-1899,9144円,80分,115.2%,508件
16,1900-1949,9059円,79分,115.3%,536件
17,1950-1999,9213円,76分,116.2%,509件
18,2000-2049,8946円,72分,116.6%,482件
19,2050-2099,9523円,70分,118.1%,516件
20,2100-2149,9475円,66分,119.1%,506件
21,2150-2199,9790円,62分,120.9%,437件
22,2200-2249,9392円,56分,122.4%,442件
23,2250-2299,9035円,50分,124.2%,435件
24,2300-2349,9460円,44分,128.4%,428件
25,2350-2399,9830円,43分,130.5%,402件
26,2400-2449,9579円,42分,130.4%,404件
27,2450-2499,9682円,40分,131.9%,406件
28,2500-2549,10259円,39分,135.2%,419件
29,2550-2599,10835円,37分,139%,372件
30,2600-2649,11001円,36分,140.5%,374件
31,2650-2699,11386円,35分,143%,366件
32,2700-2749,11711円,34分,146.1%,334件
33,2750-2799,12834円,31分,155.3%,363件
34,2800-2849,12948円,29分,159.9%,331件
35,2850-2899,13308円,26分,168.7%,307件
36,2900-2949,14251円,23分,180.9%,285件
