,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1835円,140分,101.8%,42件
1,750-799,3538円,137分,103.4%,56件
2,800-849,2731円,131分,102.8%,82件
3,850-899,4007円,134分,104%,75件
4,900-949,2610円,127分,102.7%,83件
5,950-999,3316円,134分,103.3%,91件
6,1000-1049,2425円,127分,102.5%,111件
7,1050-1099,2835円,125分,103%,99件
8,1100-1149,3729円,121分,104.1%,119件
9,1150-1199,4526円,115分,105.2%,145件
10,1200-1249,3299円,118分,103.7%,128件
11,1250-1299,4242円,117分,104.8%,160件
12,1300-1349,4148円,116分,104.8%,148件
13,1350-1399,4092円,107分,105.1%,163件
14,1400-1449,3527円,109分,104.3%,193件
15,1450-1499,4396円,105分,105.6%,180件
16,1500-1549,4633円,102分,106.1%,150件
17,1550-1599,4024円,103分,105.2%,158件
18,1600-1649,4871円,95分,106.8%,157件
19,1650-1699,4799円,95分,106.8%,178件
20,1700-1749,6434円,87分,109.9%,181件
21,1750-1799,3732円,88分,105.6%,156件
22,1800-1849,7035円,81分,111.6%,164件
23,1850-1899,6463円,80分,110.8%,156件
24,1900-1949,5677円,77分,109.9%,131件
25,1950-1999,5432円,73分,109.9%,137件
26,2000-2049,6121円,67分,112.2%,127件
27,2050-2099,7031円,64分,114.5%,139件
28,2100-2149,6906円,63分,114.7%,102件
29,2150-2199,7874円,59分,117.8%,112件
30,2200-2249,6856円,52分,117.5%,94件
31,2250-2299,7466円,52分,119%,100件
32,2300-2349,6491円,48分,117.9%,96件
33,2350-2399,7249円,46分,121.2%,104件
34,2400-2449,6183円,49分,116.8%,94件
35,2450-2499,8160円,42分,125.9%,87件
36,2500-2549,8221円,42分,126.3%,92件
37,2550-2599,8326円,40分,127.5%,90件
38,2600-2649,8452円,40分,128.5%,85件
39,2650-2699,9652円,34分,137.4%,69件
40,2700-2749,9538円,34分,137.4%,86件
41,2750-2799,10659円,33分,143.3%,75件
42,2800-2849,11918円,28分,156.2%,71件
43,2850-2899,12450円,26分,164.6%,52件
44,2900-2949,13923円,23分,180.4%,63件
