,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,1476円,139分,101.4%,42件
1,750-799,3168円,137分,103.1%,56件
2,800-849,2385円,130分,102.4%,82件
3,850-899,3644円,133分,103.6%,75件
4,900-949,2273円,127分,102.4%,83件
5,950-999,2955円,134分,102.9%,91件
6,1000-1049,2092円,127分,102.2%,111件
7,1050-1099,2507円,124分,102.7%,99件
8,1100-1149,3401円,120分,103.8%,119件
9,1150-1199,4208円,115分,104.9%,145件
10,1200-1249,2983円,118分,103.4%,128件
11,1250-1299,3922円,117分,104.5%,160件
12,1300-1349,3832円,115分,104.4%,148件
13,1350-1399,3801円,107分,104.8%,163件
14,1400-1449,3234円,109分,103.9%,193件
15,1450-1499,4108円,105分,105.2%,180件
16,1500-1549,4354円,102分,105.7%,150件
17,1550-1599,3742円,103分,104.9%,158件
18,1600-1649,4608円,95分,106.5%,157件
19,1650-1699,4538円,94分,106.4%,178件
20,1700-1749,6179円,87分,109.5%,181件
21,1750-1799,3501円,88分,105.3%,156件
22,1800-1849,6791円,81分,111.2%,164件
23,1850-1899,6230円,80分,110.4%,156件
24,1900-1949,5459円,76分,109.5%,131件
25,1950-1999,5227円,73分,109.5%,137件
26,2000-2049,5930円,67分,111.8%,127件
27,2050-2099,6837円,64分,114.2%,139件
28,2100-2149,6719円,63分,114.3%,102件
29,2150-2199,7691円,59分,117.4%,112件
30,2200-2249,6695円,52分,117.1%,94件
31,2250-2299,7303円,52分,118.6%,100件
32,2300-2349,6350円,48分,117.6%,96件
33,2350-2399,7108円,45分,120.9%,104件
34,2400-2449,6045円,49分,116.4%,94件
35,2450-2499,8021円,42分,125.5%,87件
36,2500-2549,8082円,42分,125.9%,92件
37,2550-2599,8188円,40分,127.1%,90件
38,2600-2649,8313円,39分,128.1%,85件
39,2650-2699,9514円,34分,137%,69件
40,2700-2749,9399円,34分,137%,86件
41,2750-2799,10521円,33分,142.8%,75件
42,2800-2849,11780円,28分,155.7%,71件
43,2850-2899,12312円,26分,164.2%,52件
44,2900-2949,13784円,23分,180.1%,63件
