,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,555円,153分,100.5%,1943件
1,400-449,254円,153分,100.2%,2504件
2,450-499,588円,151分,100.5%,2280件
3,500-549,980円,147分,100.9%,2086件
4,550-599,1065円,146分,101%,1787件
5,600-649,1116円,145分,101%,1634件
6,650-699,887円,144分,100.8%,1513件
7,700-749,1445円,139分,101.4%,1465件
8,750-799,1228円,140分,101.2%,1297件
9,800-849,1599円,137分,101.6%,1277件
10,850-899,2094円,134分,102.1%,1145件
11,900-949,2512円,131分,102.6%,1098件
12,950-999,1866円,129分,101.9%,1979件
13,1000-1049,1728円,128分,101.8%,1105件
14,1050-1099,2285円,123分,102.5%,1193件
15,1100-1149,2327円,123分,102.5%,1013件
16,1150-1199,2759円,120分,103.1%,938件
17,1200-1249,2745円,116分,103.1%,896件
18,1250-1299,2945円,116分,103.4%,915件
19,1300-1349,2641円,112分,103.1%,816件
20,1350-1399,3169円,110分,103.9%,792件
21,1400-1449,4168円,107分,105.2%,738件
22,1450-1499,3625円,105分,104.6%,759件
23,1500-1549,3721円,101分,104.9%,782件
24,1550-1599,3717円,98分,105.1%,752件
25,1600-1649,4094円,95分,105.7%,733件
26,1650-1699,4782円,92分,107%,705件
27,1700-1749,5015円,90分,107.5%,689件
28,1750-1799,4548円,88分,106.9%,612件
29,1800-1849,4916円,83分,107.9%,641件
30,1850-1899,5541円,83分,108.9%,611件
31,1900-1949,5182円,77分,109%,597件
32,1950-1999,5532円,75分,109.9%,562件
33,2000-2049,5240円,71分,109.9%,551件
34,2050-2099,6151円,66分,112.5%,564件
35,2100-2149,6311円,63分,113.4%,559件
36,2150-2199,5404円,59分,112.3%,553件
37,2200-2249,6232円,57分,114.7%,525件
38,2250-2299,6227円,54分,115.3%,517件
39,2300-2349,6606円,50分,117.7%,529件
40,2350-2399,6228円,48分,117.3%,439件
41,2400-2449,6509円,46分,118.9%,486件
42,2450-2499,7278円,45分,121.7%,453件
43,2500-2549,7803円,42分,124.6%,449件
44,2550-2599,8397円,41分,127.2%,417件
45,2600-2649,8177円,39分,127.9%,444件
46,2650-2699,9077円,37分,132.5%,368件
47,2700-2749,9997円,35分,138.5%,388件
48,2750-2799,10621円,32分,144.6%,366件
49,2800-2849,11324円,30分,150.5%,327件
50,2850-2899,12525円,27分,162.2%,243件
51,2900-2949,13414円,23分,178.8%,189件
