,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,11156円,99分,115%,18件
1,1650-1699,9248円,99分,112.4%,22件
2,1700-1749,10682円,84分,116.9%,26件
3,1750-1799,11198円,94分,115.8%,18件
4,1800-1849,10373円,91分,115.2%,24件
5,1850-1899,11821円,76分,120.6%,22件
6,1900-1949,10800円,73分,119.7%,23件
7,1950-1999,7295円,66分,114.7%,19件
8,2000-2049,10701円,71分,120.2%,20件
9,2050-2099,11495円,69分,122.4%,32件
10,2100-2149,12435円,59分,127.9%,26件
11,2150-2199,9670円,58分,122.1%,29件
12,2200-2249,9895円,52分,125.2%,26件
13,2250-2299,10843円,48分,130.4%,16件
14,2300-2349,10695円,42分,133.6%,25件
15,2350-2399,10162円,35分,138.2%,28件
16,2400-2449,10072円,40分,133.6%,22件
17,2450-2499,8372円,43分,126%,31件
18,2500-2549,7991円,44分,124.1%,20件
19,2550-2599,9892円,39分,134.1%,30件
20,2600-2649,8462円,41分,127.8%,32件
21,2650-2699,10801円,33分,143.4%,31件
22,2700-2749,11337円,31分,148.4%,21件
23,2750-2799,11831円,31分,151.4%,20件
24,2800-2849,12456円,30分,155.8%,18件
25,2850-2899,13316円,25分,170.9%,14件
26,2900-2949,13424円,23分,179.5%,17件
