,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6225円,114分,107.3%,1209件
1,1350-1399,6264円,111分,107.5%,1112件
2,1400-1449,6407円,107分,108%,1061件
3,1450-1499,6846円,106分,108.7%,998件
4,1500-1549,6163円,103分,108%,1018件
5,1550-1599,6907円,100分,109.2%,1023件
6,1600-1649,6611円,97分,109.1%,1003件
7,1650-1699,6888円,93分,109.8%,943件
8,1700-1749,6986円,91分,110.2%,864件
9,1750-1799,7270円,90分,110.8%,913件
10,1800-1849,7550円,85分,111.8%,863件
11,1850-1899,7204円,82分,111.7%,847件
12,1900-1949,7710円,80分,112.9%,867件
13,1950-1999,7654円,77分,113.2%,846件
14,2000-2049,8204円,74分,114.9%,772件
15,2050-2099,8007円,68分,115.6%,802件
16,2100-2149,7638円,64分,115.9%,787件
17,2150-2199,7488円,59分,117%,723件
18,2200-2249,8090円,56分,119.3%,719件
19,2250-2299,8145円,53分,120.6%,712件
20,2300-2349,7937円,49分,121.5%,678件
21,2350-2399,8043円,47分,122.8%,694件
22,2400-2449,8640円,44分,126%,652件
23,2450-2499,8773円,43分,127.2%,636件
24,2500-2549,8909円,43分,127.7%,613件
25,2550-2599,9556円,41分,130.7%,567件
26,2600-2649,10276円,39分,135.6%,609件
27,2650-2699,10412円,37分,137.1%,555件
28,2700-2749,10874円,35分,141.9%,575件
29,2750-2799,11716円,33分,147.5%,522件
30,2800-2849,11401円,33分,145.5%,461件
