,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2611円,139分,102.5%,949件
1,850-899,2677円,138分,102.6%,1041件
2,900-949,3169円,131分,103.2%,1069件
3,950-999,3266円,134分,103.3%,1070件
4,1000-1049,3234円,128分,103.4%,1050件
5,1050-1099,3445円,126分,103.6%,981件
6,1100-1149,3771円,126分,104%,946件
7,1150-1199,3633円,121分,104%,973件
8,1200-1249,4100円,117分,104.7%,904件
9,1250-1299,3812円,115分,104.4%,864件
10,1300-1349,3698円,114分,104.3%,872件
11,1350-1399,3958円,112分,104.7%,846件
12,1400-1449,4499円,107分,105.6%,798件
13,1450-1499,4530円,105分,105.8%,841件
14,1500-1549,4633円,104分,106%,773件
15,1550-1599,4435円,98分,106%,719件
16,1600-1649,4903円,97分,106.7%,658件
17,1650-1699,5256円,94分,107.4%,651件
18,1700-1749,5955円,89分,108.9%,592件
19,1750-1799,5131円,87分,107.8%,549件
20,1800-1849,6082円,85分,109.6%,529件
21,1850-1899,5580円,81分,109.2%,533件
22,1900-1949,5591円,78分,109.6%,532件
23,1950-1999,5745円,73分,110.4%,511件
24,2000-2049,6010円,71分,111.3%,498件
25,2050-2099,5667円,68分,111.1%,468件
26,2100-2149,6678円,64分,113.9%,446件
27,2150-2199,5766円,64分,112.1%,442件
28,2200-2249,6854円,59分,115.5%,399件
29,2250-2299,5736円,56分,113.7%,404件
30,2300-2349,6505円,52分,116.8%,387件
31,2350-2399,7139円,47分,120.2%,395件
32,2400-2449,6964円,47分,119.6%,451件
33,2450-2499,7240円,45分,121.2%,360件
34,2500-2549,8235円,43分,125.6%,333件
35,2550-2599,8552円,42分,126.9%,335件
36,2600-2649,9524円,39分,132.5%,338件
37,2650-2699,9843円,37分,135.2%,309件
38,2700-2749,10583円,34分,141.3%,298件
39,2750-2799,11610円,33分,146.6%,284件
40,2800-2849,12342円,30分,155.6%,290件
41,2850-2899,13529円,27分,168.1%,255件
42,2900-2949,14072円,24分,176.9%,187件
