,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,4937円,118分,105.6%,425件
1,1350-1399,5545円,110分,106.7%,436件
2,1400-1449,5246円,110分,106.4%,447件
3,1450-1499,5859円,105分,107.4%,413件
4,1500-1549,5743円,103分,107.5%,433件
5,1550-1599,6445円,101分,108.5%,411件
6,1600-1649,6790円,98分,109.2%,446件
7,1650-1699,6264円,94分,108.9%,384件
8,1700-1749,5995円,92分,108.7%,383件
9,1750-1799,6567円,87分,110.1%,335件
10,1800-1849,6742円,81分,111%,339件
11,1850-1899,7508円,81分,112.3%,320件
12,1900-1949,7503円,78分,112.8%,316件
13,1950-1999,6942円,74分,112.6%,283件
14,2000-2049,7735円,72分,114.4%,276件
15,2050-2099,7767円,68分,115.2%,276件
16,2100-2149,6732円,66分,113.6%,265件
17,2150-2199,6239円,65分,112.8%,263件
18,2200-2249,7394円,58分,117.1%,226件
19,2250-2299,7323円,56分,117.6%,226件
20,2300-2349,7397円,52分,119%,224件
21,2350-2399,7530円,49分,120.6%,229件
22,2400-2449,8307円,44分,125%,204件
23,2450-2499,7422円,46分,121.6%,216件
24,2500-2549,8151円,44分,124.6%,174件
25,2550-2599,9639円,40分,132%,199件
26,2600-2649,10004円,40分,133.1%,160件
27,2650-2699,10657円,37分,138.3%,201件
28,2700-2749,10825円,37分,139.1%,157件
29,2750-2799,12032円,33分,148.2%,146件
30,2800-2849,13071円,29分,159.5%,144件
31,2850-2899,13566円,27分,166.1%,156件
32,2900-2949,15157円,24分,183%,130件
