,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,5468円,116分,106.3%,312件
1,1350-1399,5779円,111分,106.9%,265件
2,1400-1449,5196円,113分,106.1%,278件
3,1450-1499,5747円,105分,107.3%,293件
4,1500-1549,5294円,105分,106.7%,286件
5,1550-1599,6487円,99分,108.8%,285件
6,1600-1649,5396円,95分,107.5%,275件
7,1650-1699,7308円,92分,110.5%,276件
8,1700-1749,7464円,92分,110.8%,296件
9,1750-1799,6620円,87分,110.1%,246件
10,1800-1849,6623円,85分,110.4%,252件
11,1850-1899,6951円,80分,111.5%,230件
12,1900-1949,6961円,76分,112.2%,230件
13,1950-1999,7999円,74分,114.4%,208件
14,2000-2049,7518円,72分,114%,201件
15,2050-2099,7481円,66分,115.2%,187件
16,2100-2149,7671円,65分,115.7%,185件
17,2150-2199,8037円,61分,117.7%,185件
18,2200-2249,6949円,60分,115.5%,175件
19,2250-2299,5310円,60分,111.8%,160件
20,2300-2349,7532円,50分,120%,155件
21,2350-2399,7433円,49分,120.3%,152件
22,2400-2449,7834円,46分,122.6%,152件
23,2450-2499,8225円,46分,124%,153件
24,2500-2549,8424円,44分,125.8%,127件
25,2550-2599,8660円,41分,127.9%,147件
26,2600-2649,9123円,42分,129.2%,121件
27,2650-2699,10458円,37分,138%,127件
28,2700-2749,11270円,35分,142.6%,100件
29,2750-2799,11772円,33分,147.4%,119件
30,2800-2849,12330円,32分,150.7%,104件
31,2850-2899,13759円,27分,167.8%,100件
32,2900-2949,15188円,24分,185.7%,91件
