,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,7126円,115分,108.2%,15件
1,1350-1399,8312円,94分,111.7%,18件
2,1400-1449,6696円,101分,108.9%,23件
3,1450-1499,8741円,103分,111.3%,13件
4,1500-1549,6608円,98分,109%,13件
5,1550-1599,8391円,98分,111.5%,21件
6,1600-1649,5886円,102分,107.7%,23件
7,1650-1699,8584円,89分,112.9%,33件
8,1700-1749,8068円,93分,111.6%,21件
9,1750-1799,7354円,93分,110.5%,26件
10,1800-1849,9048円,75分,116.1%,24件
11,1850-1899,8596円,75分,115.3%,27件
12,1900-1949,4830円,69分,109.3%,20件
13,1950-1999,9095円,73分,116.6%,26件
14,2000-2049,9207円,68分,118.2%,38件
15,2050-2099,10231円,62分,121.9%,31件
16,2100-2149,7328円,62分,115.8%,31件
17,2150-2199,8694円,57分,120.2%,32件
18,2200-2249,9786円,47分,127.9%,23件
19,2250-2299,8739円,45分,125.7%,27件
20,2300-2349,8797円,39分,129.8%,33件
21,2350-2399,10377円,43分,131.9%,34件
22,2400-2449,6759円,44分,120.7%,34件
23,2450-2499,6936円,44分,121.1%,23件
24,2500-2549,8035円,40分,127%,33件
25,2550-2599,7444円,40分,124.8%,39件
26,2600-2649,8297円,36分,130.5%,31件
27,2650-2699,9145円,34分,135.9%,22件
28,2700-2749,10798円,31分,146.6%,26件
29,2750-2799,10320円,31分,144.2%,21件
30,2800-2849,11445円,26分,159.3%,19件
31,2850-2899,11867円,25分,164.2%,23件
32,2900-2949,13987円,23分,180.5%,23件
