,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,8207円,130分,108.4%,29件
1,1200-1249,7999円,122分,108.7%,54件
2,1250-1299,8192円,110分,109.9%,48件
3,1300-1349,7237円,115分,108.4%,48件
4,1350-1399,5979円,108分,107.4%,54件
5,1400-1449,8432円,105分,110.7%,75件
6,1450-1499,9133円,103分,111.8%,62件
7,1500-1549,7534円,105分,109.6%,61件
8,1550-1599,6150円,95分,108.6%,64件
9,1600-1649,6839円,93分,109.8%,59件
10,1650-1699,7991円,95分,111.2%,72件
11,1700-1749,8246円,90分,112.2%,56件
12,1750-1799,6432円,84分,110.2%,73件
13,1800-1849,7125円,84分,111.3%,67件
14,1850-1899,7618円,77分,113.3%,58件
15,1900-1949,7896円,74分,114.2%,77件
16,1950-1999,8736円,75分,115.5%,79件
17,2000-2049,6358円,68分,112.4%,64件
18,2050-2099,8461円,66分,117%,81件
19,2100-2149,7648円,66分,115.4%,82件
20,2150-2199,6329円,59分,114.3%,69件
21,2200-2249,7910円,55分,119.1%,69件
22,2250-2299,7635円,56分,118.3%,67件
23,2300-2349,7459円,50分,119.8%,73件
24,2350-2399,8256円,46分,124%,48件
25,2400-2449,6720円,47分,119%,50件
26,2450-2499,6813円,48分,119%,54件
27,2500-2549,8933円,41分,129.1%,48件
28,2550-2599,10240円,36分,137.9%,29件
29,2600-2649,10540円,36分,138.6%,42件
30,2650-2699,9748円,36分,135.9%,36件
31,2700-2749,10669円,35分,140.8%,41件
32,2750-2799,11218円,34分,143.9%,48件
33,2800-2849,13058円,29分,160.6%,34件
34,2850-2899,13750円,26分,169.4%,25件
35,2900-2949,14955円,24分,182.1%,40件
