,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,5727円,103分,107.4%,1882件
1,1550-1599,6124円,101分,108.1%,1949件
2,1600-1649,6224円,97分,108.5%,1820件
3,1650-1699,6300円,95分,108.9%,1841件
4,1700-1749,6282円,92分,109.1%,1845件
5,1750-1799,5947円,90分,108.8%,1704件
6,1800-1849,6599円,86分,110.2%,1645件
7,1850-1899,6179円,82分,110%,1663件
8,1900-1949,6330円,79分,110.7%,1623件
9,1950-1999,6109円,74分,111%,1516件
10,2000-2049,6788円,72分,112.6%,1554件
11,2050-2099,7067円,68分,113.8%,1482件
12,2100-2149,6888円,65分,114%,1458件
13,2150-2199,6687円,62分,114.4%,1415件
14,2200-2249,7060円,59分,116%,1415件
15,2250-2299,7186円,55分,117.4%,1367件
16,2300-2349,7177円,52分,118.3%,1262件
17,2350-2399,7694円,48分,121.4%,1279件
18,2400-2449,7523円,48分,121.1%,1228件
19,2450-2499,8020円,46分,123.4%,1206件
20,2500-2549,8562円,43分,126.4%,1217件
21,2550-2599,9036円,42分,128.6%,1171件
22,2600-2649,8935円,42分,128.3%,938件
