,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1550円,138分,101.5%,25件
1,700-749,2946円,122分,103.2%,39件
2,750-799,1686円,149分,101.5%,52件
3,800-849,4653円,132分,104.7%,50件
4,850-899,1932円,134分,101.9%,54件
5,900-949,2607円,135分,102.6%,61件
6,950-999,2717円,130分,102.8%,79件
7,1000-1049,2915円,126分,103.1%,82件
8,1050-1099,2537円,127分,102.7%,101件
9,1100-1149,3804円,128分,104%,116件
10,1150-1199,3266円,121分,103.6%,122件
11,1200-1249,4258円,111分,105.1%,130件
12,1250-1299,4313円,115分,105%,135件
13,1300-1349,4396円,107分,105.5%,127件
14,1350-1399,3854円,108分,104.7%,135件
15,1400-1449,2523円,107分,103.2%,154件
16,1450-1499,3420円,104分,104.4%,138件
17,1500-1549,4215円,99分,105.7%,173件
18,1550-1599,4308円,96分,106%,152件
19,1600-1649,4931円,96分,106.8%,166件
20,1650-1699,5569円,95分,107.9%,161件
21,1700-1749,5118円,89分,107.7%,139件
22,1750-1799,4243円,86分,106.6%,165件
23,1800-1849,4964円,80分,108.2%,173件
24,1850-1899,4602円,79分,107.8%,155件
25,1900-1949,6023円,76分,110.5%,147件
26,1950-1999,5320円,73分,109.7%,119件
27,2000-2049,3911円,73分,107.2%,123件
28,2050-2099,5909円,69分,111.5%,123件
29,2100-2149,6139円,66分,112.4%,109件
30,2150-2199,6301円,59分,114.3%,132件
31,2200-2249,6211円,56分,114.7%,104件
32,2250-2299,6879円,51分,118.1%,103件
33,2300-2349,6284円,51分,116.5%,111件
34,2350-2399,7029円,46分,120.3%,98件
35,2400-2449,7195円,45分,121.2%,82件
36,2450-2499,7114円,45分,121.2%,95件
37,2500-2549,7676円,43分,123.9%,94件
38,2550-2599,7344円,42分,123.6%,80件
39,2600-2649,9117円,38分,131.9%,75件
40,2650-2699,9292円,37分,133.4%,66件
41,2700-2749,10296円,33分,141.5%,68件
42,2750-2799,10976円,33分,144%,93件
43,2800-2849,11395円,29分,151.7%,76件
44,2850-2899,12838円,26分,164.9%,61件
45,2900-2949,14057円,23分,181%,60件
