,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1570円,141分,101.5%,75件
1,650-699,2815円,141分,102.7%,124件
2,700-749,2978円,138分,102.9%,252件
3,750-799,2878円,135分,102.8%,306件
4,800-849,4513円,127分,104.7%,315件
5,850-899,3502円,129分,103.6%,297件
6,900-949,4059円,126分,104.3%,340件
7,950-999,3982円,127分,104.2%,325件
8,1000-1049,3674円,127分,103.8%,331件
9,1050-1099,4780円,118分,105.4%,344件
10,1100-1149,4358円,120分,104.8%,322件
11,1150-1199,5009円,114分,105.9%,293件
12,1200-1249,4309円,117分,104.9%,362件
13,1250-1299,4830円,110分,105.9%,350件
14,1300-1349,5186円,109分,106.3%,394件
15,1350-1399,5357円,108分,106.6%,296件
16,1400-1449,5021円,102分,106.6%,328件
17,1450-1499,6095円,104分,107.8%,262件
18,1500-1549,5501円,98分,107.5%,279件
19,1550-1599,6015円,98分,108.2%,249件
20,1600-1649,5313円,90分,107.9%,232件
21,1650-1699,6735円,90分,109.9%,238件
22,1700-1749,6573円,88分,110%,199件
23,1750-1799,6650円,85分,110.5%,220件
24,1800-1849,7882円,80分,113.1%,234件
25,1850-1899,6606円,79分,111.2%,231件
26,1900-1949,7062円,78分,112.1%,217件
27,1950-1999,7081円,75分,112.6%,168件
28,2000-2049,7325円,70分,114%,182件
29,2050-2099,8330円,66分,116.9%,168件
30,2100-2149,8755円,63分,118.4%,180件
31,2150-2199,7403円,60分,116.5%,167件
32,2200-2249,8559円,55分,120.7%,169件
33,2250-2299,8318円,49分,122.9%,166件
34,2300-2349,7880円,45分,123.6%,164件
35,2350-2399,9008円,40分,129.7%,146件
36,2400-2449,9730円,39分,133.7%,145件
37,2450-2499,9597円,38分,133.3%,129件
38,2500-2549,8902円,39分,130.5%,126件
39,2550-2599,9907円,36分,136.8%,105件
40,2600-2649,10395円,36分,138.5%,120件
41,2650-2699,11496円,34分,144.9%,117件
42,2700-2749,11136円,34分,143.5%,113件
43,2750-2799,11725円,29分,153.2%,113件
44,2800-2849,11977円,29分,155.2%,111件
45,2850-2899,12953円,26分,165.2%,91件
46,2900-2949,13595円,22分,181.4%,74件
