,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,6843円,115分,107.9%,861件
1,1300-1349,7693円,112分,109.2%,869件
2,1350-1399,7960円,111分,109.6%,826件
3,1400-1449,7319円,108分,109%,866件
4,1450-1499,7434円,105分,109.5%,790件
5,1500-1549,7116円,99分,109.5%,726件
6,1550-1599,8040円,100分,110.7%,706件
7,1600-1649,7000円,96分,109.7%,715件
8,1650-1699,7749円,94分,111%,699件
9,1700-1749,7598円,90分,111.2%,712件
10,1750-1799,8050円,87分,112.4%,645件
11,1800-1849,8515円,84分,113.5%,602件
12,1850-1899,8571円,82分,113.9%,633件
13,1900-1949,8695円,80分,114.4%,594件
14,1950-1999,8414円,76分,114.8%,590件
15,2000-2049,8657円,74分,115.6%,603件
16,2050-2099,9121円,70分,117.4%,605件
17,2100-2149,9381円,66分,118.9%,529件
18,2150-2199,9114円,61分,120.1%,561件
19,2200-2249,8482円,55分,120.7%,523件
20,2250-2299,8897円,49分,124.1%,510件
21,2300-2349,9239円,47分,126.1%,493件
22,2350-2399,9010円,45分,126.7%,477件
23,2400-2449,9076円,43分,128.2%,475件
24,2450-2499,9328円,42分,129.5%,483件
25,2500-2549,10076円,39分,134.1%,447件
26,2550-2599,10328円,39分,135.4%,447件
27,2600-2649,10436円,38分,136.2%,436件
28,2650-2699,10892円,37分,139.1%,401件
29,2700-2749,11890円,34分,146.7%,418件
30,2750-2799,12090円,32分,150.6%,395件
31,2800-2849,12549円,29分,158.1%,382件
32,2850-2899,13478円,27分,167%,357件
33,2900-2949,13382円,27分,165.1%,319件
