,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3947円,135分,103.9%,666件
1,700-749,3570円,136分,103.5%,883件
2,750-799,4258円,132分,104.3%,791件
3,800-849,4620円,130分,104.7%,709件
4,850-899,4679円,129分,104.9%,634件
5,900-949,4591円,127分,104.8%,579件
6,950-999,4212円,126分,104.4%,534件
7,1000-1049,4845円,121分,105.4%,514件
8,1050-1099,4896円,120分,105.5%,433件
9,1100-1149,5227円,118分,105.9%,401件
10,1150-1199,5173円,115分,106%,360件
11,1200-1249,5994円,114分,107%,388件
12,1250-1299,5715円,110分,106.9%,675件
13,1300-1349,5751円,106分,107.2%,372件
14,1350-1399,6614円,104分,108.5%,401件
15,1400-1449,6524円,102分,108.6%,373件
16,1450-1499,6306円,100分,108.4%,308件
17,1500-1549,5867円,97分,108.1%,319件
18,1550-1599,7043円,94分,110%,310件
19,1600-1649,7391円,92分,110.7%,286件
20,1650-1699,7186円,88分,110.9%,243件
21,1700-1749,8170円,85分,112.9%,252件
22,1750-1799,7177円,85分,111.3%,236件
23,1800-1849,8143円,81分,113.3%,264件
24,1850-1899,7891円,76分,113.8%,252件
25,1900-1949,7232円,77分,112.6%,235件
26,1950-1999,9069円,71分,117.1%,232件
27,2000-2049,8953円,70分,117%,219件
28,2050-2099,8321円,67分,116.6%,186件
29,2100-2149,9584円,65分,119.7%,221件
30,2150-2199,9638円,61分,121%,191件
31,2200-2249,9402円,54分,123%,201件
32,2250-2299,9313円,50分,124.8%,176件
33,2300-2349,9745円,45分,129%,187件
34,2350-2399,10508円,39分,136%,176件
35,2400-2449,10322円,37分,137.1%,172件
36,2450-2499,10279円,36分,138.2%,207件
37,2500-2549,10832円,34分,142.1%,186件
38,2550-2599,10697円,35分,140.8%,173件
39,2600-2649,11785円,32分,149.4%,180件
40,2650-2699,11106円,32分,146.3%,151件
41,2700-2749,12181円,29分,155.7%,166件
42,2750-2799,12208円,29分,156%,142件
43,2800-2849,12828円,27分,164.4%,155件
44,2850-2899,13910円,25分,175%,134件
45,2900-2949,14215円,21分,190.5%,131件
