,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5082円,121分,105.6%,1028件
1,1200-1249,4773円,121分,105.2%,915件
2,1250-1299,4562円,115分,105.3%,861件
3,1300-1349,5205円,114分,106.1%,882件
4,1350-1399,5695円,111分,106.9%,801件
5,1400-1449,5023円,109分,106.1%,754件
6,1450-1499,5266円,107分,106.5%,789件
7,1500-1549,6101円,101分,108.1%,802件
8,1550-1599,5635円,99分,107.6%,748件
9,1600-1649,6410円,98分,108.7%,629件
10,1650-1699,6157円,95分,108.7%,630件
11,1700-1749,6371円,92分,109.2%,628件
12,1750-1799,5860円,89分,108.8%,612件
13,1800-1849,6085円,85分,109.6%,615件
14,1850-1899,6441円,81分,110.6%,569件
15,1900-1949,6469円,79分,111%,546件
16,1950-1999,6436円,73分,111.7%,542件
17,2000-2049,6526円,71分,112.2%,511件
18,2050-2099,6290円,68分,112.4%,508件
19,2100-2149,6586円,67分,113.2%,488件
20,2150-2199,6881円,62分,114.9%,476件
21,2200-2249,7197円,57分,116.7%,462件
22,2250-2299,7255円,56分,117.4%,462件
23,2300-2349,7380円,51分,119.2%,422件
24,2350-2399,7332円,50分,119.6%,407件
25,2400-2449,7355円,47分,120.7%,372件
26,2450-2499,8173円,45分,124%,386件
27,2500-2549,8386円,44分,125.5%,371件
28,2550-2599,9027円,42分,128.5%,358件
29,2600-2649,9618円,40分,132.1%,389件
30,2650-2699,10328円,38分,136.6%,350件
31,2700-2749,10799円,35分,141.2%,372件
32,2750-2799,11828円,33分,147.9%,325件
33,2800-2849,12360円,30分,154.8%,307件
34,2850-2899,13402円,27分,166.5%,282件
35,2900-2949,14282円,24分,181%,247件
