,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,8820円,113分,110.4%,675件
1,1300-1349,8715円,109分,110.7%,372件
2,1350-1399,9620円,106分,112.1%,401件
3,1400-1449,9442円,104分,112.1%,373件
4,1450-1499,9170円,102分,112%,308件
5,1500-1549,8608円,99分,111.5%,319件
6,1550-1599,9773円,96分,113.5%,310件
7,1600-1649,10125円,95分,114.3%,286件
8,1650-1699,9763円,90分,114.5%,243件
9,1700-1749,10722円,87分,116.4%,252件
10,1750-1799,9667円,87分,114.8%,236件
11,1800-1849,10600円,84分,116.9%,264件
12,1850-1899,10203円,78分,117.4%,252件
13,1900-1949,9480円,79分,116.1%,235件
14,1950-1999,11343円,73分,120.7%,232件
15,2000-2049,11189円,72分,120.6%,219件
16,2050-2099,10389円,69分,120.1%,186件
17,2100-2149,11700円,67分,123.4%,221件
18,2150-2199,11667円,63分,124.7%,191件
19,2200-2249,11235円,56分,126.7%,201件
20,2250-2299,10986円,52分,128.4%,176件
21,2300-2349,11268円,46分,132.6%,187件
22,2350-2399,11928円,40分,139.6%,176件
23,2400-2449,11659円,38分,140.6%,172件
24,2450-2499,11615円,37分,141.8%,207件
25,2500-2549,12168円,35分,145.7%,186件
26,2550-2599,12033円,36分,144.4%,173件
27,2600-2649,13121円,33分,153%,180件
28,2650-2699,12443円,33分,150%,151件
29,2700-2749,13517円,30分,159.4%,166件
30,2750-2799,13545円,30分,159.7%,142件
31,2800-2849,14165円,28分,168%,155件
32,2850-2899,15247円,26分,178.4%,134件
33,2900-2949,15551円,22分,193.7%,131件
